epoch,train_loss,train_pcc,val_loss,val_pcc,val_mae,val_r2,is_best
1,0.30737617650437815,0.8322207705439011,0.38231998772821724,0.7929694771052814,0.4593347597055169,0.6278253899147672,True
2,0.2842100540993006,0.8460264677256911,0.3843871915146211,0.7914502802501527,0.4622525208817593,0.6258957230046281,False
3,0.2582619719716506,0.8612267986172435,0.3903708417238132,0.7883472145943696,0.46247258540929376,0.620060970829216,False
