epoch,train_loss,train_mae,train_r2,train_pcc,val_loss,val_mae,val_r2,val_pcc,lr
1,0.3441530284307095,0.6712180376052856,0.12242205440998077,0.357679963262881,0.33840412022703786,0.6704428195953369,0.12033354490995407,0.36152620071301517,3e-05
2,0.3202805245154052,0.6350346207618713,0.19553327560424805,0.44844107174414227,0.33353493906234843,0.6631036400794983,0.13664118945598602,0.3736372077767658,3e-05
3,0.3105113755553159,0.6207889914512634,0.21948981285095215,0.4755985988275006,0.3285322362307999,0.6473903656005859,0.13959017395973206,0.3944462514751316,3e-05
4,0.3047755401741448,0.6118411421775818,0.23791469633579254,0.49476550757554305,0.3299607299927713,0.6523324847221375,0.1413118839263916,0.38910294523521055,3e-05
5,0.3011246617027047,0.6051591634750366,0.25046730041503906,0.5084445062579053,0.32838177196050095,0.651788055896759,0.14888617396354675,0.39294505762351145,3e-05
6,0.30008333829022193,0.6022917628288269,0.261829137802124,0.5197940885694771,0.32868990167386114,0.6493207216262817,0.14420731365680695,0.39217034265962775,3e-05
7,0.2958385998181866,0.5969468951225281,0.2702067792415619,0.527838413606754,0.3290200879008083,0.6477508544921875,0.13870494067668915,0.394098566999342,3e-05
8,0.29174455476346123,0.5913897752761841,0.275277704000473,0.5325900863060321,0.3298524373893235,0.6431635022163391,0.13086506724357605,0.40379121945361246,3e-05
9,0.2957389264605766,0.5938796997070312,0.2821318209171295,0.5403446176002353,0.3239742644538089,0.6415449380874634,0.15934185683727264,0.4093225797500587,3e-05
10,0.28673316488731304,0.5835483074188232,0.29344257712364197,0.5497811732529451,0.3304682912799598,0.6531811952590942,0.14046962559223175,0.3878489673805097,3e-05
11,0.28859182010915535,0.5859349370002747,0.29256656765937805,0.548936277351568,0.3283371363431496,0.6430701017379761,0.1433902382850647,0.4097230127653456,3e-05
12,0.2924091255662496,0.5866292715072632,0.30052000284194946,0.558399000691328,0.32619261419481255,0.6438755393028259,0.14671579003334045,0.40052830584349997,3e-05
13,0.28858382007554023,0.5831763744354248,0.30382972955703735,0.5605052371826321,0.32498730124726805,0.6356379985809326,0.1495933085680008,0.4141988020698062,3e-05
14,0.28371731509145687,0.5771536231040955,0.3102254271507263,0.5657386131837726,0.32370758328285143,0.6427315473556519,0.15999510884284973,0.409002202165031,3e-05
15,0.2788063564422301,0.5697137117385864,0.3195266127586365,0.5749907191395399,0.3228632293290787,0.6359058618545532,0.1607065200805664,0.41601617422187126,3e-05
16,0.2810200012584019,0.5722793936729431,0.3179146945476532,0.5735513658057848,0.3261794607854832,0.6459725499153137,0.14874233305454254,0.4013235402766962,3e-05
17,0.2837072005975317,0.5741837024688721,0.32263803482055664,0.5784984094164474,0.33346231263236137,0.6534435153007507,0.13583968579769135,0.3968352613334964,3e-05
18,0.27841080061139584,0.5686639547348022,0.3249460756778717,0.5796385983817155,0.32223549069882335,0.6364623308181763,0.16217495501041412,0.416888776962058,3e-05
19,0.2784372420031336,0.5672571063041687,0.3323395550251007,0.5862136355146407,0.32574461585159803,0.6437561511993408,0.15304920077323914,0.4071649114071221,3e-05
20,0.2751326521185274,0.5636028051376343,0.3330579400062561,0.5869305223914818,0.32334976834990437,0.6376981735229492,0.15831109881401062,0.4167534995918818,3e-05
21,0.2707033545491315,0.5588857531547546,0.3390238881111145,0.5909359214108924,0.3293232925643131,0.649508535861969,0.14151723682880402,0.3975543106335451,3e-05
22,0.27115798324907603,0.5583204627037048,0.34090936183929443,0.5929951441360772,0.32601153508193526,0.6416180729866028,0.15012003481388092,0.40806057608730445,3e-05
23,0.2755612700034117,0.5618201494216919,0.3472408354282379,0.5995861257136218,0.33052376154003393,0.6474170684814453,0.14065144956111908,0.40052590926870124,3e-05
24,0.2731905099149869,0.5589694380760193,0.3512650430202484,0.6021492466335957,0.3240807322571282,0.63933265209198,0.15315215289592743,0.4120765864093666,3e-05
25,0.267020642970969,0.5502349734306335,0.362153023481369,0.6124108611782507,0.3277190792807527,0.6447582244873047,0.14966483414173126,0.4035991058419108,1.5e-05
26,0.2663736369437282,0.5505744218826294,0.35985448956489563,0.6090947131803129,0.32917817747974576,0.6475169062614441,0.14551272988319397,0.399373523186946,1.5e-05
27,0.2640950608627003,0.54661625623703,0.36381417512893677,0.6138045316019475,0.32852161665869745,0.6462607979774475,0.14556676149368286,0.3985809573950389,1.5e-05
28,0.26574417923290594,0.5484017133712769,0.36570870876312256,0.615542105048561,0.32814364160521553,0.6458958983421326,0.14783579111099243,0.3985125371102285,1.5e-05
29,0.2660742316073016,0.5482435822486877,0.36905860900878906,0.6181529486164025,0.32941541204793756,0.6474496722221375,0.1408662348985672,0.4005343559425006,1.5e-05
30,0.26558754769460935,0.5461251139640808,0.3754403293132782,0.6238066183793941,0.32416962059653187,0.6401242613792419,0.15828260779380798,0.41219598876101404,1.5e-05
31,0.25896065903248894,0.5391403436660767,0.38008859753608704,0.6262430365021048,0.3274830199343112,0.6454460620880127,0.14863324165344238,0.4004584882160279,7.5e-06
32,0.26464626758380183,0.5445733666419983,0.37525612115859985,0.6240510229022417,0.32818574053419514,0.6464356780052185,0.1456257402896881,0.3963218740975181,7.5e-06
33,0.2640837122117197,0.5431908965110779,0.3821691870689392,0.6301833996399469,0.32610485206889567,0.6428321599960327,0.15386278927326202,0.4091255303499669,7.5e-06
34,0.26322721123780796,0.5409221649169922,0.3821055293083191,0.6305447240958811,0.3287930380265367,0.6458397507667542,0.1441228836774826,0.40248558474634877,7.5e-06
35,0.263605240208498,0.5424705147743225,0.3824543356895447,0.6306679528432855,0.32828167555695875,0.6453055739402771,0.14415772259235382,0.40150078920882337,7.5e-06
36,0.2652096966195748,0.5434402823448181,0.3819423019886017,0.6311029659680257,0.3298920672941118,0.6467750668525696,0.14192546904087067,0.40201405515176963,7.5e-06
37,0.2534682795878117,0.5316621661186218,0.3872228264808655,0.6327287675274179,0.32807835075590347,0.6442928910255432,0.14670763909816742,0.4047539948187954,3.75e-06
38,0.25869410794341646,0.538171648979187,0.38397324085235596,0.6306824488123933,0.32883978917100337,0.6458209156990051,0.14517755806446075,0.4018765252571279,3.75e-06
