epoch,train_loss,train_pcc,is_best,val_loss,val_pcc,val_mae,val_r2
1,0.540454,0.678243,False,0.333915,0.475608,0.420922,-0.111626
2,0.460997,0.734203,True,0.310801,0.517984,0.397725,-0.017079
3,0.443043,0.746312,False,0.311291,0.519517,0.398162,-0.020822
