epoch,train_loss,train_pcc,train_r2,train_mae,val_loss,val_pcc,val_r2,val_mae,lr
1,0.3017222598861004,0.5130480595651948,0.254904180765152,0.6172589063644409,0.32675683668020084,0.4113084095777835,0.1413009911775589,0.6375224590301514,0.0001
2,0.27597585552646625,0.5747440747239222,0.32535508275032043,0.5808988809585571,0.34292174756961913,0.3743130736956575,0.09342122822999954,0.6610304713249207,0.0001
3,0.26433339783899906,0.600993593766786,0.3570796847343445,0.5651165246963501,0.3354482624876241,0.3767945374947747,0.11371803283691406,0.6530544757843018,0.0001
4,0.25487797479537755,0.6212015292291913,0.3823297917842865,0.5524526238441467,0.3425667023009107,0.36347665438814947,0.09080027788877487,0.6563692688941956,0.0001
5,0.2464793914152839,0.6384967294267884,0.40446504950523376,0.5406090617179871,0.34227337760678905,0.36458158280403746,0.09838754683732986,0.6598266363143921,0.0001
6,0.23897143784065267,0.6537319640623606,0.42452743649482727,0.5307413339614868,0.3484145338259455,0.344987185458885,0.08356642723083496,0.6700205206871033,0.0001
