pathway,pcc,r2,mae,rank
MYC_Targets,0.6935511173136839,0.4803607538871747,0.5505352951034463,1
ECM_Organization,0.6824656104301776,0.2689248582178082,0.5662047786710357,2
Oxidative_Phosphorylation,0.6778573503702208,0.45871344311372897,0.5557441626097929,3
Fibrosis,0.6383955251583744,0.22698726845580142,0.5777150538793295,4
tls,0.6249577479526988,0.3412124137048086,0.4300482707538569,5
IL6_JAK_STAT3,0.5631252298110552,0.29220994641883347,0.6379098660956912,6
Glycolysis,0.5597743996503037,0.3065329776675779,0.6302722203535707,7
Wound_Healing,0.5459865272666407,0.10306488583271123,0.6506606952086516,8
toxic,0.5313627202590734,0.2245843935327947,0.4824874155872693,9
E2F_Targets,0.5095204989071659,0.2564262833163854,0.5747871029407344,10
emt,0.5070842831702875,0.09073127561916172,0.6227136066889265,11
mTOR_Signaling,0.46531040170792815,0.21291802936245396,0.6282372980313824,12
Angiogenesis,0.465027220728749,0.14561522186657105,0.637395814244113,13
G2M_Checkpoint,0.4443459917783992,0.1937388738321928,0.5737341002596233,14
Mitotic_Spindle,0.4334713045303256,0.1861769246387438,0.5874150145185763,15
mhc,0.43246024300568464,0.14613150560112476,0.7710044716815807,16
hypoxia,0.40776389247260136,0.1343912489744009,0.7114639465547459,17
P53_Pathway,0.4017646606416787,0.13478756953529236,0.660180963307519,18
Unfolded_Protein_Response,0.35123050487825824,0.10433278787756872,0.6854071853119322,19
Complement,0.34597538008284845,0.027963086696986106,0.6572730575086063,20
DNA_Damage_Response,0.33545237757733376,0.10556853586176673,0.6112900835920538,21
Inflammatory_Response,0.33136917841890834,0.05192553434129821,0.76007644984371,22
icp,0.31624977655518,0.06360398656075439,0.4328088657015277,23
Reactive_Oxygen_Species,0.2815035724382712,0.06727288126216857,0.7087733563754313,24
TNF_Signaling,0.2609108521262714,0.003965033830748865,0.7554659215837816,25
Coagulation,0.2577260558977036,-0.01659686554234341,0.7729905569459774,26
Apoptosis,0.21435303225797828,0.01211183164067453,0.6710160964213484,27
tgfb,0.16682618442311092,-0.024898791949335974,0.6632551178758042,28
ifng,0.13028796664211387,-0.06824582564657233,0.6897304424204893,29
Interferon_Alpha,0.01767440051076259,-0.311295253773602,0.8935853886555215,30
