epoch,train_loss,train_mae,train_r2,train_pcc,val_loss,val_mae,val_r2,val_pcc,lr
1,0.8432238728572161,0.620498117728111,0.154433012008667,0.3945180311900335,0.6866493746638298,0.5219795405864716,0.22555768489837646,0.47842965422482014,0.001
2,0.7711570507440811,0.5763156429315225,0.2273842692375183,0.47685048137345293,0.665582075715065,0.5017255395650864,0.24805551767349243,0.5014907450942938,0.001
3,0.7485363590411651,0.5627117783595355,0.25031763315200806,0.5003487747215327,0.6406088024377823,0.48233751952648163,0.2711094617843628,0.5235944093235415,0.001
4,0.7274153293707432,0.5521697661815546,0.2692945599555969,0.5190790642488216,0.6286131516098976,0.46806491166353226,0.2839125990867615,0.5398740324113793,0.001
5,0.7150987356137006,0.5481423223629976,0.2801204323768616,0.5294317796918477,0.6374418288469315,0.47654298692941666,0.2791948914527893,0.5305548986922693,0.001
6,0.7040371833703457,0.5421643792054592,0.2933504581451416,0.5418725259236089,0.616996131837368,0.4702356159687042,0.3006277084350586,0.549541525215868,0.001
7,0.6941141745983026,0.5412095433626419,0.3053974509239197,0.55273650761239,0.6371417865157127,0.48407457768917084,0.28985852003097534,0.5419221959513597,0.001
8,0.6750487914452186,0.5305199088194431,0.32114094495773315,0.5669774941485511,0.6148413419723511,0.46498748660087585,0.3080548644065857,0.5600592432778658,0.001
9,0.6675830429945236,0.5279616125119038,0.3322448134422302,0.576779455847967,0.6089280024170876,0.4837254583835602,0.31743329763412476,0.5657860316451849,0.001
10,0.6528757718893198,0.5237942261573596,0.3459205627441406,0.588681915639825,0.5914795994758606,0.47085611522197723,0.33406633138656616,0.5800100109709355,0.001
11,0.6449322776916699,0.5216240027011969,0.3537626266479492,0.5951192308652012,0.600751593708992,0.47350817173719406,0.32597315311431885,0.571522985106612,0.001
12,0.631869742503533,0.5179677941860297,0.3654285669326782,0.604917048864959,0.5979734361171722,0.47530612349510193,0.3280278444290161,0.5797968249682072,0.001
13,0.6260536756270971,0.5162344452662345,0.3733288049697876,0.6114489421110517,0.6027377620339394,0.473830908536911,0.3472079038619995,0.5922313479737017,0.001
14,0.6072710951169332,0.5092219618650583,0.3910312056541443,0.6260162386407782,0.5795687735080719,0.47486796230077744,0.3563082814216614,0.5988933308677715,0.001
15,0.5956831788405393,0.5043053596447675,0.4036991596221924,0.6359763529733892,0.5851397067308426,0.46725620329380035,0.3535829186439514,0.5975366737162484,0.001
16,0.5845078780100896,0.5008895993232727,0.41414719820022583,0.6442331115850904,0.5966878160834312,0.4761531874537468,0.3515518307685852,0.5935301073909504,0.001
