epoch,train_loss,train_mae,train_r2,train_pcc,val_loss,val_mae,val_r2,val_pcc,lr
1,0.7827044079701105,0.6838603516419729,0.2275224208831787,0.45383429804096914,0.5176925823092461,0.5454783757527669,0.1925205647945404,0.46904924733640685,0.0001
2,0.6928945650657018,0.633615697423617,0.3176092584927877,0.5419114509838785,0.5152617240945498,0.5457821289698283,0.19651090502738952,0.48165374625985147,0.0001
3,0.6682456682125727,0.6200257976849873,0.3421180168787638,0.5648728758381351,0.513192463417848,0.5441222548484802,0.19894499182701111,0.48562898997143233,0.0001
4,0.6523590058088302,0.6109543293714523,0.35794785420099895,0.5793054592201108,0.5127545361717541,0.5415522217750549,0.1980424106121063,0.48468530229497814,0.0001
5,0.6414522851506869,0.6051081677277883,0.3687825858592987,0.5888351392759592,0.5181929642955462,0.5440754195054373,0.18899091680844624,0.4879036756040113,0.0001
6,0.6316064675649007,0.5994451224803925,0.37855369051297505,0.5975334329753037,0.5183226550618808,0.5452541033426921,0.18860076864560446,0.4959055934538921,0.0001
7,0.6242446720600128,0.595243493715922,0.38587674498558044,0.6040428235310767,0.5021294767657916,0.531014601389567,0.21515988310178122,0.4902160661343985,0.0001
8,0.6166821251312892,0.5910239984591802,0.3933992604414622,0.6104426783255235,0.5049858182668686,0.5317205131053925,0.21283113559087116,0.4922009019617383,0.0001
9,0.6109807978073756,0.587910857796669,0.3990552246570587,0.6152435457231388,0.502418448527654,0.5297331472237905,0.21517855525016785,0.4933967815075912,0.0001
10,0.6049962485829989,0.584521500269572,0.40497882962226867,0.6204352817677263,0.5079032346606255,0.5350619455178579,0.2084645132223765,0.4897278827997991,0.0001
11,0.6001976490020752,0.5818405052026113,0.40978089968363446,0.6244123913153586,0.5019022886951764,0.5277642091115315,0.21481184562047323,0.4930691694989559,0.0001
12,0.5951050594449043,0.5793221344550451,0.41483391920725504,0.6286037386157903,0.5137743671735128,0.538330395023028,0.19832555452982584,0.4898371762144374,0.0001
