epoch,train_loss,train_mae,train_r2,train_pcc,val_loss,val_mae,val_r2,val_pcc,lr
1,0.8585678994655609,0.7068107505639394,0.14098794062932332,0.35631200167934146,0.8707633674144745,0.673572892944018,0.12975893616676332,0.3586397324418674,0.0001
2,0.754159880677859,0.6459093153476715,0.24537247618039448,0.47511203821278514,0.8498056471347809,0.6643319209416707,0.1508276363213857,0.3867810830940814,0.0001
3,0.727660545706749,0.6311620245377223,0.27186774810155234,0.5021564407837201,0.8442951321601868,0.6568545897801717,0.15630626877148945,0.3987715383409014,0.0001
4,0.7121213833491008,0.6223119099934896,0.2874090333779653,0.5178338734316731,0.8385940154393514,0.6568766891956329,0.16198182503382366,0.4056138585114984,0.0001
5,0.7007869978745779,0.6162459929784139,0.2987465500831604,0.5289958613532019,0.8302889406681061,0.6522578497727712,0.17030155658721924,0.4110809861397662,0.0001
6,0.6911195933818817,0.6110642234484355,0.30841930707295734,0.5384896387432473,0.8356204052766164,0.6518830329179763,0.1648736834526062,0.4159435706903126,0.0001
7,0.6833956877390543,0.6067321807146072,0.316143407424291,0.5457547422959214,0.8296525796254476,0.6491090466578802,0.17089120348294576,0.41890979438308407,0.0001
8,0.6769277155399323,0.6035075624783833,0.3226138750712077,0.5518367896205818,0.8327433149019877,0.6497582852840423,0.1677607754866282,0.41840346616040786,0.0001
9,0.6700224121411641,0.5995902776718139,0.32951845129330953,0.5584782059723598,0.8300197800000508,0.6521368533372879,0.17047392328580221,0.42006711523532764,0.0001
10,0.664241741100947,0.5968278219302495,0.33529897729555763,0.5638569487134011,0.829869661728541,0.6510622918605804,0.17061787446339924,0.4202944944026346,0.0001
11,0.6588547388712566,0.5940572987000148,0.3406894048055013,0.5688804505254108,0.8295967737833659,0.6483032276233037,0.17087675929069518,0.4234095138933662,0.0001
12,0.654391876856486,0.5918027659257253,0.3451552132765452,0.5730669045112969,0.8364412347475688,0.6514163484176,0.16403610905011495,0.4225211573367948,0.0001
13,0.649886139233907,0.5890824923912684,0.349660187959671,0.577001636771284,0.8307803730169933,0.650297024846077,0.16969335476557415,0.42294942055305923,5e-05
14,0.6434934635957082,0.5862188796202342,0.3560534516970317,0.5830104717636131,0.8299827734629314,0.6484404454628626,0.17051544586817424,0.4218039080335879,5e-05
15,0.6408497522274653,0.5847620228926341,0.35869887272516887,0.5852227142422202,0.8350284477074941,0.6516164680322011,0.1654390811920166,0.42080055417049766,5e-05
16,0.6401296724875768,0.5843495627244314,0.35941903789838153,0.5859996023386059,0.8286380966504415,0.6483565161625544,0.17186772227287292,0.4216960739655993,5e-05
17,0.6381213158369065,0.5831073413292567,0.3614245613416036,0.5877049624610471,0.8339661916097005,0.6503527839978536,0.16649155616760253,0.4194888909224161,5e-05
18,0.6351040283838908,0.5817785829305648,0.36444416840871174,0.5904268175365325,0.8339216709136963,0.6505185266335806,0.16656371752421062,0.4197567784020725,5e-05
19,0.6329418410857518,0.5809763818979263,0.366606597105662,0.5925390671550335,0.8329014619191487,0.6498054941495259,0.16758745710055034,0.4201750409336783,5e-05
20,0.6308060506979625,0.5792820910612743,0.3687432547410329,0.5940612916371641,0.8303649346033732,0.6493501315514246,0.1700978934764862,0.4211105548209263,5e-05
21,0.6293501983086268,0.5789365281661352,0.3702006578445435,0.5958933500988427,0.8345568517843882,0.6502705136934916,0.1659160892168681,0.4188874871072059,5e-05
22,0.6276205013195674,0.5779846121867498,0.37192891438802084,0.5971648831559261,0.8390430847803751,0.6544551998376846,0.16142282883326212,0.41857826678964233,2.5e-05
23,0.6250228226184845,0.5769237687190374,0.3745293835798899,0.5994247960280733,0.8359736780325572,0.6503869632879893,0.16448494990666707,0.41820245333329703,2.5e-05
24,0.6229795058568318,0.5758073925971985,0.3765715976556142,0.6013191018507134,0.8371527075767518,0.6516855210065842,0.16329848965009053,0.4172290814696915,2.5e-05
25,0.6230358461538951,0.5757276177406311,0.37651612361272174,0.6010933857252367,0.8360100368658702,0.6510499527057012,0.16446199814478557,0.4171315833380441,2.5e-05
26,0.62173819343249,0.5751548339923223,0.37781505783398944,0.6022789985182657,0.835557359457016,0.6520029892524083,0.16491230527559916,0.4179538084736102,2.5e-05
27,0.6214578559001287,0.5749458799759547,0.37809417247772215,0.6027218161630326,0.8383177697658539,0.652252247929573,0.162137641509374,0.41844700045189726,2.5e-05
28,0.6200152615706126,0.5742759833733241,0.37953672409057615,0.6038472457165188,0.8355573932329814,0.6512140582005183,0.16490239302317303,0.4180524075427217,1.25e-05
29,0.6189236323038737,0.5737226734558741,0.38062851627667743,0.6048263656809084,0.8368530193964641,0.6514602094888687,0.16361032128334047,0.417278654277164,1.25e-05
30,0.6185335665941238,0.5736068367958069,0.38102242946624754,0.60524515053561,0.8370753904183705,0.6518453290065129,0.16338345805803936,0.41696275405753463,1.25e-05
31,0.6170575002829234,0.5726861596107483,0.38249587615331015,0.606499828726923,0.8386178056399027,0.651987690726916,0.1618348260720571,0.41715246970345976,1.25e-05
