epoch,train_loss,train_mae,train_r2,train_pcc,val_loss,val_mae,val_r2,val_pcc,lr
1,0.9192724289038242,0.6642533128078167,0.07671529054641724,0.3109235411920059,0.7053405791521072,0.5378131344914436,0.20986312627792358,0.45833836397515365,0.001
2,0.7935842718833532,0.5906828779440659,0.20103180408477783,0.4483705944050154,0.6958249807357788,0.5328036993741989,0.22084182500839233,0.4740372671654674,0.001
3,0.774766451273209,0.5780974886356256,0.21954482793807983,0.4685763955245148,0.6805485412478447,0.5121418535709381,0.2375287413597107,0.4884719159807919,0.001
4,0.7638289378239558,0.5695813695589701,0.23407679796218872,0.4838798035111244,0.6709903031587601,0.49399110674858093,0.24667692184448242,0.4990571712180552,0.001
5,0.7560380574984428,0.5653125827129071,0.24086076021194458,0.4908412361903581,0.6610625609755516,0.4912421256303787,0.2576759457588196,0.5123028705972302,0.001
6,0.7500492135683695,0.5623251551236862,0.24739766120910645,0.4974874452426908,0.6639697104692459,0.5150010511279106,0.26366525888442993,0.516571590889856,0.001
7,0.7444661932113843,0.5616121460229923,0.252042293548584,0.5020995680083983,0.6601746901869774,0.48612917959690094,0.26133906841278076,0.5160700450301174,0.001
8,0.7383925364567683,0.5583288761285635,0.2589980363845825,0.508949564182689,0.6522827968001366,0.4940173774957657,0.2719462513923645,0.5240926942016053,0.001
9,0.7281193427550487,0.5518319545648037,0.2674335241317749,0.5172090620442945,0.648061215877533,0.5097010061144829,0.27282506227493286,0.527813956017516,0.001
10,0.7301497551111075,0.5544214707154494,0.268062949180603,0.517815665305632,0.644536942243576,0.49436358362436295,0.2699405550956726,0.5202130990861993,0.001
11,0.7206523907490265,0.5485296272314512,0.27932852506637573,0.5285824242646815,0.6310873106122017,0.4914756417274475,0.2845088839530945,0.5360389121298664,0.001
12,0.7180573680461981,0.5484759486638583,0.27959585189819336,0.5288961620536987,0.6443301886320114,0.5038040727376938,0.27686864137649536,0.5358003757289093,0.001
13,0.7100592591823676,0.545858560464321,0.28922712802886963,0.5379189856156041,0.6192929968237877,0.492477685213089,0.292050838470459,0.5440504778680144,0.001
14,0.7055166547115033,0.5438240063496125,0.2922266721725464,0.5407170949041451,0.6249666288495064,0.48615605384111404,0.2870887517929077,0.542121125503403,0.001
15,0.7010579109191895,0.5413838655520709,0.2958112359046936,0.544054812607204,0.6283079013228416,0.4846964478492737,0.29251986742019653,0.5520518713078011,0.001
16,0.6966208112545502,0.54120739759543,0.2999533414840698,0.5477886217380932,0.6231997311115265,0.4778917133808136,0.29332858324050903,0.5438627547460729,0.001
17,0.6974324522874294,0.5398016678981292,0.30266910791397095,0.5503086240929868,0.6209103167057037,0.49444814771413803,0.3019571304321289,0.553051856787449,0.001
18,0.6895897969221457,0.5371605723332136,0.30863356590270996,0.5557068328930977,0.6177051290869713,0.4701531082391739,0.30317699909210205,0.5540551374124475,0.001
19,0.6889550670599326,0.5386686707154299,0.310111939907074,0.556937469280016,0.6367167755961418,0.4749847277998924,0.28200966119766235,0.5337375260180777,0.001
20,0.6838291012323819,0.5340108412962693,0.3115096688270569,0.5582232144101844,0.6241481602191925,0.4706211984157562,0.3006916642189026,0.5499699099633177,0.001
21,0.6786756301537539,0.532101727448977,0.3185155987739563,0.5644463698365918,0.614150732755661,0.48585332930088043,0.2935539484024048,0.5531532057494524,0.001
22,0.6708143674410306,0.5304178297519684,0.32683271169662476,0.5719544783237607,0.6155771091580391,0.47695619612932205,0.3024909496307373,0.552075687144794,0.001
23,0.6685899389095795,0.5298541218806536,0.3278331160545349,0.5727966431189473,0.6016846299171448,0.4646562188863754,0.3146679997444153,0.5621331801917574,0.001
24,0.6665892952527755,0.5272088952553577,0.3324383497238159,0.5766922554181355,0.5966077819466591,0.4681232124567032,0.3097260594367981,0.5597437098364854,0.001
