epoch,train_loss,train_mae,train_r2,train_pcc,val_loss,val_mae,val_r2,val_pcc,lr
1,0.39398807997740726,0.7552603483200073,0.04261865094304085,0.23543889643977353,0.3761679018594296,0.7264986634254456,0.1089882031083107,0.35717673939074174,0.0001
2,0.34529905791488796,0.6897586584091187,0.1696816086769104,0.417635531616328,0.3482140727046197,0.6838739514350891,0.1697637289762497,0.4492302062133122,0.0001
3,0.32642105882003913,0.6639821529388428,0.2180698812007904,0.47181706169648774,0.3382888679531799,0.6736783385276794,0.20177407562732697,0.48275630870599856,0.0001
4,0.3115459046027578,0.6431108713150024,0.25594156980514526,0.5094195012560313,0.3323217732391747,0.6613243222236633,0.21144291758537292,0.496834471321547,0.0001
5,0.3021940080643038,0.6300966143608093,0.27982088923454285,0.5319772594744353,0.3176627910456895,0.6414293646812439,0.24668309092521667,0.5305318346482899,0.0001
6,0.2914412423366355,0.6148460507392883,0.3070777952671051,0.5569607348381203,0.3117519953926861,0.6347838044166565,0.26705867052078247,0.5381637243161034,0.0001
7,0.28661829696151064,0.608166515827179,0.3197261691093445,0.5679452103681443,0.3118935902228301,0.6304747462272644,0.2641071081161499,0.5586524627369506,0.0001
8,0.27668566898535873,0.5944346189498901,0.34531766176223755,0.5898892791165251,0.3037511487497376,0.6254656910896301,0.28671056032180786,0.5500220237430069,0.0001
9,0.2703734787747338,0.5854593515396118,0.3612791895866394,0.6030573098919205,0.2927106465873134,0.6092215776443481,0.3184208571910858,0.572859846342524,0.0001
10,0.264163741332094,0.5767717361450195,0.3771897852420807,0.6160391194288147,0.2931098847782018,0.6079236268997192,0.3163227438926697,0.5834686926321507,0.0001
11,0.25954309426073824,0.5696103572845459,0.38822558522224426,0.6248591829326965,0.2891763435012993,0.604585587978363,0.32908013463020325,0.5829576938480634,0.0001
12,0.25324167478261983,0.5605534911155701,0.40433523058891296,0.6375634611827694,0.2843471415350416,0.5972223877906799,0.3404999375343323,0.5892711223074982,0.0001
13,0.24984409950837272,0.5555047988891602,0.41305339336395264,0.64420173019683,0.2918597744875332,0.6075223088264465,0.3219556212425232,0.5787757244906159,0.0001
14,0.24474274605026827,0.5479671955108643,0.4262624680995941,0.6544284159747432,0.28785480381885253,0.6030381917953491,0.33332863450050354,0.5839660606420796,0.0001
15,0.2406431654680713,0.5423425436019897,0.43678632378578186,0.6622920821636671,0.2875165605529819,0.6047934889793396,0.33619424700737,0.5814128425449406,0.0001
16,0.23646599483946212,0.5361949801445007,0.447054386138916,0.6699816527676723,0.29427190107860784,0.6128683686256409,0.3143346607685089,0.5727968804330604,0.0001
17,0.2339492650677514,0.5324537754058838,0.45355039834976196,0.6747403516910228,0.2838585133905764,0.5945723056793213,0.33897581696510315,0.5970769831181689,0.0001
