epoch,train_loss,train_pcc,train_r2,train_mae,val_loss,val_pcc,val_r2,val_mae,lr
1,0.2248674311934368,0.6808828161122794,0.4620276689529419,0.5108749270439148,0.332485381021338,0.4056312441790696,0.1288960576057434,0.6474387645721436,0.0001
2,0.1981411946514097,0.729852549214102,0.5314450860023499,0.4739236533641815,0.33488087638398795,0.39363957607052935,0.12067019194364548,0.6482003927230835,0.0001
3,0.16988554887721596,0.7779624630254486,0.604235053062439,0.4348691403865814,0.348412242492489,0.37268179500792453,0.08875364810228348,0.6685044169425964,0.0001
4,0.1421543483491146,0.8222770017436142,0.6754434108734131,0.3958306610584259,0.3585739118680218,0.35117849014978175,0.057860810309648514,0.6817641854286194,0.0001
5,0.11761975009655627,0.8588897063917345,0.7373177409172058,0.3602661192417145,0.35520054564413156,0.35944007037452913,0.06995122134685516,0.6780040860176086,0.0001
6,0.09895738359616173,0.8852643355119679,0.7835273742675781,0.3313126266002655,0.365679192442005,0.3454295629013455,0.040484532713890076,0.6921003460884094,0.0001
7,0.08549478957512645,0.9036162992691198,0.8164621591567993,0.30914297699928284,0.36514569314410683,0.3412768635180973,0.04459834098815918,0.6921693086624146,0.0001
8,0.06818476471809462,0.9250970573840898,0.8557844161987305,0.2766004502773285,0.3634640525963347,0.3411797888717581,0.05034457892179489,0.6917319893836975,5e-05
9,0.05387498591485672,0.9417979737906321,0.8869642615318298,0.24732396006584167,0.36598661686741024,0.3390605407123883,0.04498419910669327,0.6952617168426514,5e-05
10,0.048527549491673136,0.948190582050997,0.8990578055381775,0.23556490242481232,0.3713818861266314,0.3353465754352922,0.026758933439850807,0.7007166147232056,5e-05
11,0.04497756485463074,0.9524024065256136,0.9070655703544617,0.2273392230272293,0.37010116783688074,0.3379932832523375,0.032390762120485306,0.7002239227294922,5e-05
12,0.04235973525274251,0.955490133189186,0.9129572510719299,0.22113966941833496,0.3734607811028001,0.32672769619758024,0.022695237770676613,0.7054456472396851,5e-05
13,0.040025958518730795,0.9582460700666214,0.9182272553443909,0.21532201766967773,0.3736863710112491,0.3316523939517595,0.023192565888166428,0.7058483362197876,5e-05
14,0.03581198322667465,0.9627985923290929,0.9269682168960571,0.203608438372612,0.3665597293561012,0.3404873047133362,0.042925696820020676,0.6953628659248352,2.5e-05
15,0.031029162164038573,0.9679045027125979,0.9368347525596619,0.1906617432832718,0.3682291910697736,0.3375028208435928,0.03849305585026741,0.6977241635322571,2.5e-05
16,0.029457939790033857,0.9695839261105231,0.9400864839553833,0.18599900603294373,0.3701567161554671,0.3326608927793834,0.033680398017168045,0.7009716629981995,2.5e-05
17,0.02840596308145323,0.9707405555450247,0.9423298239707947,0.18255260586738586,0.36968223848809856,0.33205031337624574,0.033380795270204544,0.7000098824501038,2.5e-05
18,0.02761174078673293,0.9716111967369975,0.9440218210220337,0.18009914457798004,0.3683415022049022,0.33257674216013944,0.038306914269924164,0.6986390352249146,2.5e-05
19,0.02683401636817651,0.9724538839215141,0.9456576108932495,0.17745089530944824,0.3695742822973068,0.33388595897672935,0.034777481108903885,0.6995736360549927,2.5e-05
20,0.02523686477937385,0.9741237217659124,0.9489087462425232,0.17223159968852997,0.3705324590655145,0.33224854423276295,0.03215021640062332,0.7010628581047058,1.25e-05
21,0.023754027492108466,0.9756720075722852,0.9519290924072266,0.1674543023109436,0.36903597242190117,0.3349541174005637,0.03573084622621536,0.6987277269363403,1.25e-05
