epoch,train_loss,train_pcc,val_loss,val_pcc,val_mae,val_r2,is_best
1,0.30758494033432576,0.8320953550021948,0.3822829475399998,0.7929072318743919,0.4602259812631818,0.6278742999757888,True
2,0.28483882304735253,0.8456546988573096,0.386004065613544,0.7909157279378981,0.46358272298687153,0.6243379992914265,False
3,0.2593646074127645,0.8605860631975,0.3901833018438341,0.7886140588715307,0.46267677626808734,0.6202415277912244,False
