pathway,pcc,r2,mae,rank
ECM_Organization,0.6721777296992109,0.35034838410154967,0.5433357464155179,1
MYC_Targets,0.6606549745289871,0.42491731626865126,0.6007124513085009,2
Oxidative_Phosphorylation,0.6514636616309035,0.42075421360473053,0.5906366858651978,3
Fibrosis,0.6437130746156563,0.30513975982208463,0.5576850306665273,4
tls,0.5862510172558798,0.29384385314274863,0.45631712730448587,5
Wound_Healing,0.5482079835509359,0.19660843263392236,0.6182260841093409,6
IL6_JAK_STAT3,0.5474780140985609,0.2945417891043106,0.6537534760628663,7
Glycolysis,0.5124224541325803,0.23981372385141297,0.6874729344081432,8
toxic,0.5090896645005659,0.19882881082347603,0.5055826773356045,9
E2F_Targets,0.509008353750986,0.24905600633239577,0.5685742871400375,10
emt,0.4966103743496643,0.15278448459126526,0.6159724072854689,11
mTOR_Signaling,0.457024818440529,0.2052535298072543,0.6430408439414727,12
Angiogenesis,0.45471848478362403,0.17106278522091867,0.6388068737070234,13
mhc,0.4256807507406113,0.16419789040872212,0.7653063084358681,14
G2M_Checkpoint,0.4193857763149988,0.16040003680412207,0.5783325538768023,15
P53_Pathway,0.40525121296014505,0.15020176579517863,0.6647508577416753,16
Mitotic_Spindle,0.4035414146485248,0.1559677780860097,0.5944736401220941,17
hypoxia,0.399655268423266,0.11913795963737539,0.737144140422324,18
Unfolded_Protein_Response,0.36446007693268495,0.11469030994517404,0.6853300250199096,19
Complement,0.3334284671692881,0.03600455163838778,0.6703562194474764,20
DNA_Damage_Response,0.3264252626043894,0.07559546260307759,0.6188732487266154,21
icp,0.3036294479634735,0.04798438459237042,0.4471098125313409,22
Reactive_Oxygen_Species,0.26921310380956914,0.0656793908631571,0.7215439067409952,23
Coagulation,0.23833390809166033,-0.03855684713782814,0.7578277310418607,24
Inflammatory_Response,0.2296564535018928,-0.007014368394544279,0.7924949482517929,25
Apoptosis,0.21181444466584226,0.01777995759198736,0.6725398831687307,26
TNF_Signaling,0.1795109294667267,-0.033606985230565156,0.7821834173040112,27
tgfb,0.1639342086561546,-0.023009318868520756,0.6640269710233521,28
ifng,0.14419156014194054,-0.04274884298633208,0.6578650485525085,29
Interferon_Alpha,-0.031771764098646085,-0.28339522861002053,0.8716552200078462,30
