pathway,pcc,r2,mae,rank
ECM_Organization,0.6892971186709563,0.3037700609010229,0.5478544746995481,1
MYC_Targets,0.6853582227408526,0.4513742994560389,0.587339553088256,2
Oxidative_Phosphorylation,0.6753806004949641,0.4440111734163217,0.5837988689129379,3
Fibrosis,0.660087577847911,0.28812404043861617,0.5498947664356459,4
tls,0.6188598459586522,0.2967283870063162,0.442603833431273,5
IL6_JAK_STAT3,0.5718334530836511,0.3235603249849458,0.6402864335921921,6
Wound_Healing,0.5562586647373176,0.1617362639626354,0.6317077964947835,7
Glycolysis,0.5495255213980206,0.28058534173706284,0.6680577700746252,8
toxic,0.5324497615295339,0.2062906929771542,0.5003977359806441,9
emt,0.5301735651488971,0.15115706653423344,0.6176739106816497,10
E2F_Targets,0.4847295667971692,0.22707254943162536,0.5782704732647985,11
Angiogenesis,0.46548687480617507,0.16144250752610445,0.6347794651119586,12
mTOR_Signaling,0.46190909119239904,0.2115998987475899,0.6457459655159171,13
mhc,0.446572701024562,0.19233088650586827,0.7594223633836196,14
G2M_Checkpoint,0.4173439141697745,0.163560832032545,0.5774659779196272,15
Mitotic_Spindle,0.40314404348982413,0.15863130048358565,0.593137466649194,16
hypoxia,0.39866306659651035,0.116172069796735,0.7375108392746478,17
P53_Pathway,0.3951665915528254,0.1520026368680767,0.67805132279311,18
Unfolded_Protein_Response,0.37027888556854266,0.1315976630633301,0.6902700735900422,19
Inflammatory_Response,0.3633973693574981,0.118768624155705,0.7518005078820226,20
Complement,0.3531485351013138,0.04536056047248471,0.6541171038924535,21
icp,0.31738053974016706,0.05573198055242767,0.44481178798804777,22
DNA_Damage_Response,0.316008439508816,0.0892861586036453,0.6110552630834399,23
Coagulation,0.30906528852665816,0.055723395288971855,0.7365214092548814,24
Reactive_Oxygen_Species,0.2943187650074449,0.08216918562584474,0.7262529237716855,25
TNF_Signaling,0.2750116038254525,0.06276499039728922,0.7627991286161545,26
Apoptosis,0.21792279284705718,0.03801855580150382,0.6744757405284485,27
tgfb,0.19324037555998436,0.018263015643922298,0.6592895386658305,28
ifng,0.13318254031504348,-0.02961355376743713,0.6668568017103353,29
Interferon_Alpha,0.0458576666462156,-0.1925330207554563,0.8486805785593522,30
