pathway,pcc,r2,mae,rank
Oxidative_Phosphorylation,0.8018740274683079,0.595749653818342,0.4425230936539623,1
ECM_Organization,0.793086154913324,0.6246907736860318,0.4193688229773585,2
MYC_Targets,0.7800532782161547,0.5968050739650117,0.42172833882660377,3
Fibrosis,0.7196418737302102,0.5025589767938436,0.45629508657999995,4
IL6_JAK_STAT3,0.6978236503624997,0.4833173708537024,0.5454557786369811,5
Glycolysis,0.6879223434690057,0.47289474477881277,0.5163524755932075,6
Wound_Healing,0.6421306743557001,0.38425077670866614,0.5038169895686793,7
Coagulation,0.6354977624196336,0.39979819321868293,0.5315547662528303,8
emt,0.6088767327309138,0.3603829433489051,0.5662674296452831,9
E2F_Targets,0.5957159600747125,0.34962113735810996,0.4944073093667925,10
tls,0.5799367056944158,0.3343295794590704,0.3966640807411321,11
toxic,0.5796308000550678,0.3207317280193872,0.3318747138524528,12
hypoxia,0.5590501451434404,0.3114881816957432,0.5792543766822641,13
mhc,0.5347952558078538,0.27295734534844096,0.6353132515090566,14
Inflammatory_Response,0.49880248299935515,0.23439763791584878,0.6673505889071699,15
Angiogenesis,0.4911984196223139,0.23306004024844384,0.6267170786950944,16
G2M_Checkpoint,0.47711310161920034,0.19367913776193646,0.5020194130920754,17
DNA_Damage_Response,0.47423519066824726,0.20489097989732152,0.49860641306452835,18
TNF_Signaling,0.46807545125618216,0.1962920428899756,0.7374543666592454,19
Complement,0.4666349385573943,0.16846734060237312,0.5333569970824339,20
Interferon_Alpha,0.42334318070489657,0.17677254638544893,0.6085522471420755,21
Unfolded_Protein_Response,0.41697440270248776,0.16525328770240877,0.6273415881228301,22
P53_Pathway,0.37993296330997345,0.1289699584275168,0.7323983084109434,23
Reactive_Oxygen_Species,0.37615565384170385,0.13106603418301255,0.6724727780528301,24
mTOR_Signaling,0.34615494941200803,0.09128378783682656,0.6367596866784905,25
Mitotic_Spindle,0.3395761693611061,0.054718765251491774,0.590831031684151,26
icp,0.2438411945888034,0.017348827582724047,0.3973693671777358,27
Apoptosis,0.22319891380328324,0.032187551424561534,0.6340186927118491,28
ifng,0.22123792092092967,0.03929007898213566,0.5118668759695849,29
tgfb,0.21657878481465512,-0.006058628136524025,0.6635335121433962,30
