pathway,pcc,r2,mae,rank
MYC_Targets,0.6919706289237255,0.41422232708695583,0.6038835362286994,1
ECM_Organization,0.6845616049272315,0.3878478486389775,0.5285623460946742,2
Oxidative_Phosphorylation,0.6755464616007393,0.412145976352557,0.5925289433061205,3
Fibrosis,0.6466435157299727,0.33286651197426065,0.5447370535611112,4
tls,0.6045275025668398,0.30953002390382467,0.4411959229876422,5
IL6_JAK_STAT3,0.5620384200610032,0.31049819170967885,0.6532787416988377,6
Glycolysis,0.5585545017389056,0.22721697866273627,0.6956020150970471,7
Wound_Healing,0.5539872905870711,0.23571292237540287,0.6114522146014765,8
toxic,0.5263295132666603,0.22038591568130017,0.4828209142909605,9
E2F_Targets,0.5164856571650273,0.2603945542288455,0.5811246863044432,10
emt,0.5055421762457675,0.17774509705607455,0.6043388550272203,11
Angiogenesis,0.46896575813079805,0.2018276077179706,0.6367732235286591,12
mTOR_Signaling,0.44981014911825473,0.19493701785480722,0.6611812752223466,13
G2M_Checkpoint,0.43111997163106075,0.18327872493744657,0.5936299549704181,14
mhc,0.4270374288124016,0.15014271789104416,0.7619999956274199,15
hypoxia,0.42444094508365243,0.06549675543751166,0.7598013492085499,16
Mitotic_Spindle,0.41508591491022323,0.16922770623642225,0.6046104281879322,17
P53_Pathway,0.40417481382221043,0.16112375475128815,0.670009358637113,18
Complement,0.35794664916920915,0.05306551696680617,0.6509968486683315,19
Unfolded_Protein_Response,0.3555474669904518,0.12352890053587284,0.6964831832610546,20
Coagulation,0.3471446026639518,0.06558635517809053,0.7198921417518681,21
icp,0.32151603359266645,0.05419925375755219,0.43066144691400754,22
DNA_Damage_Response,0.3153877092850917,0.09850773635811338,0.6224977142391159,23
Inflammatory_Response,0.31401011013240626,0.0688757575908342,0.7677171005374275,24
TNF_Signaling,0.2772363140174107,0.055637215216324254,0.7623503286923428,25
Reactive_Oxygen_Species,0.27691774961515575,0.04298763073194578,0.7484302865356985,26
Apoptosis,0.2219226630825274,0.04031179704884791,0.6764303439308437,27
tgfb,0.16976792347096653,0.022259873342161063,0.6698602077729982,28
ifng,0.1287033080087093,-0.0358807076061014,0.6791924526903088,29
Interferon_Alpha,0.006601156720802904,-0.2680317087222768,0.8780493312916082,30
