epoch,train_loss,train_pcc,train_r2,train_mae,val_loss,val_pcc,val_r2,val_mae,lr
1,0.2950839971769563,0.5286277109935714,0.2747333347797394,0.6096036434173584,0.3256005223188023,0.4188981610523038,0.14859047532081604,0.6348492503166199,0.0001
2,0.26244180779932036,0.6040280313371917,0.3622032403945923,0.5627744197845459,0.32124454383571716,0.4321613736876384,0.16751721501350403,0.6330384612083435,0.0001
3,0.24439066506567456,0.6419915302141543,0.4101204574108124,0.5374287366867065,0.3317535927627944,0.41455961681317105,0.13869278132915497,0.6460790634155273,0.0001
4,0.22582562672949003,0.6787868234661151,0.4591423571109772,0.5119020938873291,0.3317852715314445,0.40413241260863386,0.13281896710395813,0.6443485021591187,0.0001
5,0.20602477830587462,0.7158581002511729,0.5110440254211426,0.485073447227478,0.33673882433923624,0.402905164346003,0.12422558665275574,0.6553447842597961,0.0001
6,0.18600539008120157,0.7511139639387562,0.5628535747528076,0.4575890600681305,0.34707576800874396,0.3723668697903644,0.09761038422584534,0.6691167950630188,0.0001
7,0.1670909718637101,0.7830534077980587,0.6119304299354553,0.4317624866962433,0.35243398147563254,0.3631742876835748,0.07953473180532455,0.6754880547523499,0.0001
8,0.14979299099567572,0.8109599113599357,0.6565878391265869,0.4078407287597656,0.35620409705993594,0.35858057191804366,0.06891585886478424,0.6797847151756287,0.0001
9,0.12307625650848972,0.8504793522676697,0.722117006778717,0.3667416572570801,0.36200751616231913,0.3493155158844454,0.05504379794001579,0.6894593834877014,5e-05
10,0.11069945565485953,0.8678044519958671,0.7518896460533142,0.3474730849266052,0.36750213159230694,0.34280774866411157,0.04143876954913139,0.6967853307723999,5e-05
11,0.10156668327216349,0.8805115081793293,0.7742467522621155,0.33312469720840454,0.36875340156187,0.34647100192680136,0.035698406398296356,0.6982020139694214,5e-05
12,0.09453531971883093,0.8903571902451576,0.7918688058853149,0.32211652398109436,0.37303509301384963,0.3362867888625152,0.02734348736703396,0.7046045660972595,5e-05
13,0.08822438267805423,0.8988320519128904,0.8072034120559692,0.31207990646362305,0.37781149838154826,0.3309491215743252,0.012118881568312645,0.7111815214157104,5e-05
14,0.08248618549972037,0.9064562174437709,0.8210928440093994,0.3027278184890747,0.37384541998924287,0.3293542369644905,0.022361932322382927,0.7051458954811096,5e-05
15,0.07316962431583116,0.918147007954836,0.8425266742706299,0.2852606773376465,0.3768848410097219,0.33250645898619324,0.01700378581881523,0.7101446986198425,2.5e-05
16,0.06868636961918367,0.923646541213529,0.852683961391449,0.2768869996070862,0.37703350585957257,0.32538854951690555,0.014936286024749279,0.7106148600578308,2.5e-05
17,0.06571964999261287,0.9273552357101238,0.8595567345619202,0.27130958437919617,0.3751727046827363,0.327420669330244,0.02010723389685154,0.7085283994674683,2.5e-05
18,0.06345482268525089,0.9302294099338495,0.864944577217102,0.2670852541923523,0.376739251018693,0.3292934052949281,0.017610881477594376,0.7108216881752014,2.5e-05
19,0.06099830646341837,0.9332942866350651,0.8707115054130554,0.2625243067741394,0.37828328129037403,0.32374236391138306,0.012829599902033806,0.712648332118988,2.5e-05
20,0.059102408229988274,0.9356651983507982,0.8751794099807739,0.2587711811065674,0.3782863559246961,0.32780939280944377,0.011437795124948025,0.7120173573493958,2.5e-05
21,0.055436201675106246,0.9399260042985309,0.883220911026001,0.25104421377182007,0.3787504271486609,0.3285372190872729,0.010782210156321526,0.7127339839935303,1.25e-05
22,0.053741025082409306,0.9419220504168182,0.8869644999504089,0.24737736582756042,0.38054289380035833,0.3265463098779473,0.006189540959894657,0.715259850025177,1.25e-05
