pathway,pcc,r2,mae,rank
Oxidative_Phosphorylation,0.8118500369958929,0.6416020189755899,0.4248155309630189,1
ECM_Organization,0.7974487731587799,0.6312630129347132,0.41400026018490566,2
MYC_Targets,0.783833809019659,0.6104764846276312,0.4401149250618868,3
Fibrosis,0.7136225302906313,0.5074009020218976,0.44534445945547174,4
IL6_JAK_STAT3,0.695935881428944,0.46719098424710837,0.5631685982935849,5
Glycolysis,0.6924028334012902,0.4767868280611506,0.5273158099928302,6
Coagulation,0.6440603863233013,0.39143436620329075,0.5205399683332075,7
Wound_Healing,0.6327006190003517,0.3968997627553156,0.4906926363399999,8
emt,0.6244942530508032,0.3760686938867771,0.5172168448626415,9
E2F_Targets,0.5659234253916069,0.3165407224768101,0.5201800421988679,10
tls,0.5591679098515617,0.3002504080220638,0.38020268238528293,11
hypoxia,0.5536478591976778,0.2988161040366356,0.5998024306315093,12
toxic,0.5506757911060076,0.2912138270725795,0.34465044172649056,13
mhc,0.5448516080173784,0.2964780448168357,0.6484528877067925,14
Angiogenesis,0.48045321442924355,0.20555971797090644,0.6208516857815094,15
Inflammatory_Response,0.4682659125138004,0.184616205762256,0.6740733205883018,16
G2M_Checkpoint,0.46526787189875113,0.20932209985343597,0.524482141018717,17
TNF_Signaling,0.45242587802369344,0.17973164815902498,0.7603137851143396,18
Complement,0.44782258931804025,0.1792774802115059,0.5270729951384906,19
Unfolded_Protein_Response,0.42339548915516356,0.17756991594419724,0.6281930445594339,20
mTOR_Signaling,0.403013618438033,0.1597589236205188,0.616458382650566,21
DNA_Damage_Response,0.401288403073904,0.1597975319743269,0.5318335310271698,22
P53_Pathway,0.3929209277768758,0.1521005861817647,0.7370080242724528,23
Interferon_Alpha,0.38150027197505343,0.14462613370550315,0.6119389001986791,24
Mitotic_Spindle,0.3598870343711091,0.12285980413398734,0.5863223064139623,25
Reactive_Oxygen_Species,0.343303401756844,0.11239006088093417,0.7302943941577358,26
tgfb,0.25861427645145174,0.003279079799973328,0.6555334987384906,27
icp,0.2524429245604826,0.019874920297289322,0.4008961904562265,28
Apoptosis,0.2466784250806772,0.05626295743776799,0.6309700432592076,29
ifng,0.14659377226570425,0.012982718089751821,0.5221241399022641,30
