pathway,pcc,r2,mae,rank
MYC_Targets,0.6924194366549711,0.46486619366050574,0.5679519070655592,1
Oxidative_Phosphorylation,0.6843899025542326,0.4550764585126803,0.5761981603053635,2
ECM_Organization,0.6606046255806413,0.23271763966137893,0.5927085147248587,3
Fibrosis,0.625429786106812,0.20167484404727842,0.5945517610140715,4
tls,0.5950030854273346,0.2859930771238274,0.4508691356543879,5
IL6_JAK_STAT3,0.5387201927138278,0.2862963412603954,0.6562797758958836,6
Wound_Healing,0.5288653477612524,0.08808408074715135,0.6599423035263277,7
Glycolysis,0.5156123815985504,0.2362007900675387,0.672197664118226,8
toxic,0.513275265805132,0.20427977190323687,0.5065676327641507,9
E2F_Targets,0.49950871772997113,0.24190124210440944,0.5759558791054953,10
emt,0.49662194614053473,0.09595094304087737,0.6316195371058004,11
mTOR_Signaling,0.45006333617567396,0.20185279240378795,0.643295691461725,12
Angiogenesis,0.4386181343661013,0.12547624472105612,0.6429691769324631,13
mhc,0.4271459143347797,0.17761195403706942,0.7659867836767231,14
G2M_Checkpoint,0.41863506706049364,0.16615640113362973,0.5797482344747511,15
P53_Pathway,0.40346560951940597,0.16230374673050652,0.6803900250857352,16
Mitotic_Spindle,0.39317484514907763,0.14696396774522813,0.6044892908774764,17
hypoxia,0.3774702593440777,0.08463536998470278,0.7335543751459737,18
Coagulation,0.3380036726533205,0.018195957843960997,0.7386898722945462,19
Unfolded_Protein_Response,0.3365052540599182,0.10242366542860015,0.6962205634602449,20
Complement,0.3228504011652902,-0.01689913382329955,0.6772360257135216,21
DNA_Damage_Response,0.3056244950039446,0.0871143959859857,0.61922370044434,22
icp,0.30424384111673236,0.035952667291164864,0.43846291911246327,23
Inflammatory_Response,0.29287270529736703,0.036081774694805335,0.7832687374588851,24
Reactive_Oxygen_Species,0.2511272456123923,0.042713592269730705,0.7315678208368949,25
TNF_Signaling,0.18012154881970407,-0.013181494124707704,0.7890152802074614,26
Apoptosis,0.1768141779682336,0.0063530937206149884,0.6770098303487382,27
ifng,0.14839958908695394,-0.041812924872825175,0.6700241752956572,28
tgfb,0.12570782555144455,-0.01318123888505518,0.6651633755449267,29
Interferon_Alpha,0.008061144450285839,-0.23798094481885013,0.8484965649644785,30
