epoch,train_loss,train_mae,train_r2,train_pcc,val_loss,val_mae,val_r2,val_pcc,lr
1,0.4035193920135498,0.7758756875991821,-0.028570016846060753,0.0003421456000266354,0.3689497113227844,0.7329955697059631,0.002011249540373683,0.07890485055573768,0.0001
2,0.3961070477962494,0.7640921473503113,-0.01828344725072384,0.023077816057584175,0.3596113622188568,0.7156740427017212,0.015383132733404636,0.14929387436587516,0.0001
3,0.39034321904182434,0.7543412446975708,-0.012041890993714333,0.04647076081005672,0.35285666584968567,0.7018365263938904,0.024703333154320717,0.20839865922268952,0.0001
4,0.3859840929508209,0.7461324334144592,-0.007020628545433283,0.0720796883562105,0.3472595512866974,0.6906470060348511,0.0338885597884655,0.2608083549709227,0.0001
5,0.38218507170677185,0.7389873266220093,-0.002876116894185543,0.09439498145369168,0.3418976366519928,0.6805508136749268,0.044628992676734924,0.3061949366742359,0.0001
6,0.37747007608413696,0.7308264374732971,0.006121826358139515,0.13059889982674813,0.3364225924015045,0.670733630657196,0.0569922998547554,0.3417999717103791,0.0001
7,0.3741045296192169,0.7247153520584106,0.012662051245570183,0.1568328200762833,0.33080732822418213,0.6607874631881714,0.07076318562030792,0.3668502706265719,0.0001
8,0.36973801255226135,0.7174438238143921,0.023259012028574944,0.19087925680410567,0.3252343535423279,0.6506681442260742,0.08496604859828949,0.38304550039668017,0.0001
9,0.3658205270767212,0.7107597589492798,0.03254326805472374,0.2169626290074183,0.3198727071285248,0.6404911279678345,0.09886952489614487,0.39368599986973435,0.0001
10,0.3617652356624603,0.7039417624473572,0.04067187011241913,0.23692615814315415,0.31492623686790466,0.6304362416267395,0.11179939657449722,0.4010703318634831,0.0001
11,0.35686928033828735,0.6955226063728333,0.052907031029462814,0.2637607540514467,0.3105035126209259,0.6208372712135315,0.12351594120264053,0.4065980759617789,0.0001
12,0.35241010785102844,0.6887559294700623,0.06625913828611374,0.28885868048227864,0.30663958191871643,0.6117954850196838,0.1336570680141449,0.4112046975126577,0.0001
13,0.34771737456321716,0.6801964640617371,0.07839646935462952,0.31085076408830103,0.30332517623901367,0.603443443775177,0.14231686294078827,0.41544189547555316,0.0001
14,0.3441697955131531,0.6734345555305481,0.08665993809700012,0.3222492629268125,0.3005411922931671,0.5957918763160706,0.14964021742343903,0.4194294580986189,0.0001
15,0.34045520424842834,0.6664641499519348,0.09666367620229721,0.3371498780297908,0.29820120334625244,0.5888805985450745,0.1558489352464676,0.42336254094596387,0.0001
16,0.33713215589523315,0.659870445728302,0.10524796694517136,0.34857729515085295,0.2962134778499603,0.5826612710952759,0.16122989356517792,0.427366231122173,0.0001
