analysis_id,analysis_class,evidence_status,arm,split,pathway,aggregation,n_patients,n_spots,pcc,ccc,z_rmse,raw_r2,spearman,pcc_minus_ccc,pcc_squared_minus_raw_r2,z_mse,bias_squared,scale_mismatch_squared,decorrelation_component,decomposition_sum,decomposition_residual
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,FBR,internal_val,TNF_Signaling,patient_balanced_mean,6,1078,0.618287057279685,0.5778608981396444,0.5727566307525193,0.3618658089607689,0.5954800059948923,0.040426159140040684,0.03537826577524203,0.3321997823094383,0.007596449209251635,0.04647186644803114,0.27813146665215566,0.33219978230943836,-5.551115123125783e-17
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,FBR,internal_val,Unfolded_Protein_Response,patient_balanced_mean,6,1078,0.6030770422882371,0.5585300872695559,0.5692845563496552,0.2898972358329514,0.538332285446988,0.044546955018681195,0.09102920033275812,0.3298809102204506,0.00827212416191818,0.05256954013295989,0.26903924592557243,0.3298809102204506,-4.163336342344337e-17
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,FBR,internal_val,Wound_Healing,patient_balanced_mean,6,1078,0.7985203102235306,0.7778112211731409,0.49050983847939794,0.6399840724222714,0.7658634656791734,0.020709089050389613,0.0054456907841687234,0.24651280944336926,0.0036205916172603464,0.02362099643621089,0.21927122138989763,0.24651280944336884,3.7470027081099033e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,FBR,internal_val,emt,patient_balanced_mean,6,1078,0.7086049942462328,0.6816450761529786,0.5913969277192881,0.5026234928866605,0.6715394815918705,0.026959918093254247,0.008906519285573095,0.35367032124973935,0.0033986438649392624,0.04021919080704512,0.310052486577755,0.3536703212497394,-1.295260195396016e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,FBR,internal_val,hypoxia,patient_balanced_mean,6,1078,0.6529041099293481,0.6006061697739127,0.6228953945961706,0.4048966883448603,0.597654060462347,0.052297940155435395,0.028289392734976198,0.40490423404444864,0.008426913328670014,0.07960267361095873,0.31687464710482,0.4049042340444487,-1.295260195396016e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,FBR,internal_val,icp,patient_balanced_mean,6,1078,0.45455228448351565,0.39133546308356526,0.8931390874949557,0.20216558531274922,0.47983863926606657,0.06321682139995041,0.026247600328187033,0.8508256560109615,0.007679951483147075,0.196872391004232,0.6462733135235822,0.8508256560109615,0.0
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,FBR,internal_val,ifng,patient_balanced_mean,6,1078,0.4158726740946736,0.36762018839703486,0.7474844930539378,0.16860210827495123,0.37498543938518275,0.048252485697638715,0.0541667007693571,0.5611875471621922,0.0016950021606787346,0.12296543234699776,0.43652711265451577,0.5611875471621922,-8.326672684688674e-17
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,FBR,internal_val,mTOR_Signaling,patient_balanced_mean,6,1078,0.6835017460548825,0.6455871025341106,0.5662227523410218,0.46213185559218845,0.647490233551783,0.03791464352077201,0.010560139894742951,0.322944833230562,0.003634299390902908,0.046823285530094634,0.2724872483095645,0.32294483323056206,-3.700743415417188e-17
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,FBR,internal_val,mhc,patient_balanced_mean,6,1078,0.42992571767645477,0.36688847012905473,0.5940502894833316,-8.216878482124372,0.30305905995638766,0.06303724754740005,8.44124651238472,0.45226892503774385,0.001795183787763203,0.1177184446167917,0.33275529663318887,0.45226892503774385,3.5850951836854015e-17
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,FBR,internal_val,tgfb,patient_balanced_mean,6,1078,0.49211303817833923,0.41994522307633847,0.6607324350746788,0.27088395807640353,0.4797724455797605,0.07216781510200072,0.024379153882045927,0.44202558071351183,0.007576230178590188,0.1326910902925987,0.301758260242323,0.4420255807135119,-1.295260195396016e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,FBR,internal_val,tls,patient_balanced_mean,6,1078,0.7321053682739557,0.6935770640125404,0.5427234511607598,0.5392880743464767,0.7297251758479869,0.03852830426141537,0.009170805415886116,0.31218211451257455,0.006120493349707282,0.05765262181154057,0.2484089993513268,0.31218211451257466,-1.249000902703301e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,FBR,internal_val,toxic,patient_balanced_mean,6,1078,0.573508973043705,0.5123145314331854,0.7606388758536674,0.31593112721340844,0.6140263701184386,0.061194441610519644,0.02835879019273987,0.6701560251791384,0.01612518152767749,0.19160172203257206,0.46242912161888877,0.6701560251791384,4.625929269271486e-17
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,FBR,XZY,Angiogenesis,patient_balanced_mean,1,1039,0.6370193717625345,0.5232138560869393,0.8464886078876868,0.31508274995808605,0.48868961544666834,0.11380551567559527,0.09071093004264813,0.7165429632836339,0.09258108362944026,0.1759096374666243,0.44805224218756906,0.7165429632836335,3.3306690738754696e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,FBR,XZY,Apoptosis,patient_balanced_mean,1,1039,0.42524180358808217,0.3362577837064711,0.6230293629887141,0.09038870631623475,0.29795853017339324,0.08898401988161109,0.09044188520261032,0.388165587146123,0.03279444229181654,0.08958082657274237,0.2657903182815641,0.388165587146123,0.0
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,FBR,XZY,Coagulation,patient_balanced_mean,1,1039,0.42860532172716154,0.3916308168673301,0.7103173336328013,0.13246876601206958,0.41795171717854707,0.03697450485983145,0.05123375580077408,0.5045507144592123,0.0009052711161882668,0.07064024591068527,0.4330051974323388,0.5045507144592123,0.0
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,FBR,XZY,Complement,patient_balanced_mean,1,1039,0.36128577992886596,0.16981278067562486,1.3397187323692878,-1.6947939916652084,0.37588697318581543,0.1914729992532411,1.8253214064440173,1.7948462818611712,1.1083391948476369,0.03745835304741577,0.649048733966119,1.7948462818611715,-2.220446049250313e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,FBR,XZY,DNA_Damage_Response,patient_balanced_mean,1,1039,0.5041214281619145,0.3406315488289672,0.8800846850149687,-0.16611756496707275,0.4436098644633418,0.16348987933294734,0.4202559792990811,0.7745490527978968,0.2733480355943124,0.10760942132287521,0.3935915958807093,0.7745490527978969,-1.1102230246251565e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,FBR,XZY,E2F_Targets,patient_balanced_mean,1,1039,0.633888229075229,0.4768330806063365,0.7301029288301136,0.00118734276287924,0.5453690212048287,0.1570551484688925,0.40062694419725076,0.5330502866863099,0.21002608199200973,0.04241928027946817,0.2806049244148319,0.5330502866863098,1.1102230246251565e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,FBR,XZY,ECM_Organization,patient_balanced_mean,1,1039,0.7352796469027839,0.7121056042931119,0.4382925992884713,0.5321936612713762,0.7449851201111304,0.02317404260967204,0.008442497878106359,0.1921004025910445,0.002374519434870897,0.0186557250169025,0.17107015813927123,0.19210040259104463,-1.3877787807814457e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,FBR,XZY,Fibrosis,patient_balanced_mean,1,1039,0.7206142801746659,0.6963613617878587,0.4848772725253984,0.5121350443810915,0.7341699508411609,0.02425291838680721,0.007149896410560408,0.2351059694116695,0.0019498226176652477,0.024109778406918678,0.20904636838708548,0.23510596941166942,8.326672684688674e-17
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,FBR,XZY,G2M_Checkpoint,patient_balanced_mean,1,1039,0.6742574776842368,0.41899216635585523,1.016458102263653,-0.1913467766949657,0.6336512480406522,0.2552653113283816,0.6459699229080749,1.0331870736574267,0.5590153482474164,0.11421394706699663,0.3599577783430136,1.0331870736574267,0.0
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,FBR,XZY,Glycolysis,patient_balanced_mean,1,1039,0.6073809731412932,0.3712021755245671,0.7016223014981928,-0.4058412598827448,0.3686776413514551,0.23617879761672617,0.7747529064168092,0.49227385395962103,0.26927729699945735,0.035144302540321734,0.18785225441984207,0.4922738539596212,-1.6653345369377348e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,FBR,XZY,IL6_JAK_STAT3,patient_balanced_mean,1,1039,0.5584903460611647,0.29359589005532943,0.7175418451159595,-0.32629064733913826,0.3255479817572648,0.2648944560058352,0.6382021139826577,0.5148662994924157,0.24611068324086582,0.09958857471313821,0.16916704153841175,0.5148662994924158,-1.1102230246251565e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,FBR,XZY,Inflammatory_Response,patient_balanced_mean,1,1039,0.4489064153219139,0.3778511282159772,0.9092948768940169,0.1919658809260445,0.47813333570133393,0.07105528710593667,0.00955108879112615,0.8268171731457052,7.047748442163279e-06,0.21034936552308842,0.6164607598741748,0.8268171731457054,-1.1102230246251565e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,FBR,XZY,Interferon_Alpha,patient_balanced_mean,1,1039,0.21723213402714395,0.06091711776052003,1.1414282822026758,-2.6751053732089787,0.17283034786929147,0.15631501626662392,2.7222951732629657,1.3028585234121515,0.9261235129514617,0.07219693326145546,0.3045380771992344,1.3028585234121515,0.0
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,FBR,XZY,MYC_Targets,patient_balanced_mean,1,1039,0.772968291068159,0.69115773123624,0.4013694707268194,0.40738939471374946,0.5803135154497068,0.08181055983191898,0.19009058428308068,0.16109745203152714,0.04971569526214786,0.0054920007965766765,0.10588975597280258,0.16109745203152712,2.7755575615628914e-17
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,FBR,XZY,Mitotic_Spindle,patient_balanced_mean,1,1039,0.6354781675326147,0.4163733082304922,0.9756388916938523,-0.09960305000067837,0.5974505298258963,0.21910485930212248,0.5034355514112883,0.9518712469856085,0.4355109364476043,0.1268231861452448,0.38953712439275934,0.9518712469856084,1.1102230246251565e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,FBR,XZY,Oxidative_Phosphorylation,patient_balanced_mean,1,1039,0.7854307027829283,0.7563415015008274,0.3950025455142476,0.6128963259396727,0.6143198388675364,0.029089201282100907,0.00400506293441194,0.15602701096273527,0.0014450116321074109,0.022271026930740602,0.1323109723998873,0.1560270109627353,-2.7755575615628914e-17
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,FBR,XZY,P53_Pathway,patient_balanced_mean,1,1039,0.561748167364237,0.31375835515315226,0.8481608242840984,-0.2763090229853058,0.3238007502853369,0.2479898122110848,0.5918700265223846,0.7193767838502814,0.33258989439154296,0.13018684680488415,0.25660004265385433,0.7193767838502814,0.0
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,FBR,XZY,Reactive_Oxygen_Species,patient_balanced_mean,1,1039,0.2805908073799364,0.15018356441329508,0.9028781937789014,-0.5280710535300959,0.17155200193776635,0.13040724296664133,0.6068022547162204,0.8151890328014515,0.3022423382552768,0.14357964203716875,0.369367052509006,0.8151890328014515,0.0
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,FBR,XZY,TNF_Signaling,patient_balanced_mean,1,1039,0.3041523650873053,0.20270686097004487,0.7571257775297362,-0.2749576514552279,0.27156454092953725,0.10144550411726044,0.3674663126434293,0.5732394430000075,0.14169711918285047,0.09810866005433728,0.33343366376281985,0.5732394430000076,-1.1102230246251565e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,FBR,XZY,Unfolded_Protein_Response,patient_balanced_mean,1,1039,0.6025634469265497,0.4306072294094899,0.6411878107435587,0.13969131852606032,0.4412215502901299,0.1719562175170598,0.22339138904594458,0.41112180864611764,0.10487547268750996,0.10117502474460521,0.20507131121400254,0.4111218086461177,-5.551115123125783e-17
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,FBR,XZY,Wound_Healing,patient_balanced_mean,1,1039,0.6335773352404949,0.6027300109767235,0.5109543326355832,0.33636217669102564,0.6423705477485234,0.030847324263771347,0.0650580630394208,0.2610743300390742,0.015395920922446587,0.016600122653742916,0.2290782864628847,0.2610743300390742,0.0
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,FBR,XZY,emt,patient_balanced_mean,1,1039,0.5918671411376282,0.5298464376012474,0.5213707184129307,0.17257837982630864,0.6009555310862147,0.062020703536380783,0.17772833293212043,0.2718274260184154,0.045783733266969835,0.014801390604559636,0.21124230214688589,0.27182742601841536,5.551115123125783e-17
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,FBR,XZY,hypoxia,patient_balanced_mean,1,1039,0.3555700554906341,0.32498261867857,0.5812582872436641,0.03963418416968345,0.29395363825479487,0.030587436812064106,0.08679588019192916,0.3378611964894379,2.4472764030489885e-06,0.04305430472411082,0.29480444448892423,0.33786119648943813,-2.220446049250313e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,FBR,XZY,icp,patient_balanced_mean,1,1039,0.3058410754532973,0.16549434370982827,1.4482992430419752,-0.3077253573348555,0.2832024050042988,0.14034673174346904,0.40126412076928497,2.0975706973959585,0.6212350628934916,0.5322017660773516,0.9441338684251155,2.097570697395959,-4.440892098500626e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,FBR,XZY,ifng,patient_balanced_mean,1,1039,0.15060564397132303,0.10251364826511088,0.8185979344946854,-0.3741041949930932,0.1402426854996261,0.04809199570621216,0.39678625498911013,0.6701025783589653,0.12656707969653963,0.11185418553442639,0.43168131312799934,0.6701025783589654,-1.1102230246251565e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,FBR,XZY,mTOR_Signaling,patient_balanced_mean,1,1039,0.6623655710330237,0.5919558932749509,0.5120760742403915,0.39040138284644765,0.4679481865750621,0.07040967775807283,0.04832676684345594,0.26222190580945093,0.020776338791892626,0.047535577141290274,0.193909989876268,0.26222190580945093,0.0
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,FBR,XZY,mhc,patient_balanced_mean,1,1039,0.5032254641886252,0.4296624890494552,0.37886740783939965,0.21835454111648567,0.3164211905372476,0.07356297513917004,0.03488132669137167,0.143540512722946,0.005175260592083152,0.03161553956793342,0.1067497125629294,0.14354051272294596,2.7755575615628914e-17
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,FBR,XZY,tgfb,patient_balanced_mean,1,1039,0.43903472419242306,0.31133037368135863,0.6268514356714918,0.08320534186966022,0.213744714258631,0.12770435051106444,0.10954614717705677,0.3929427224034105,0.04648588952624791,0.11948240933259725,0.22697442354456535,0.39294272240341055,-5.551115123125783e-17
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,FBR,XZY,tls,patient_balanced_mean,1,1039,0.6639869499026133,0.48896516533942985,1.0692421538010195,0.38636895150538864,0.47587146144111986,0.17502178456318346,0.05450971813558686,1.1432787834650429,0.009850502290570145,0.5798536736706081,0.5535746075038644,1.1432787834650426,2.220446049250313e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,FBR,XZY,toxic,patient_balanced_mean,1,1039,0.3802570827895441,0.2877314677429608,1.0885989319612805,0.11746255493189361,0.32323053004883967,0.0925256150465833,0.02713289407972061,1.1850476346672407,0.025910847408395322,0.3789229092272869,0.7802138780315585,1.1850476346672407,0.0
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,Angiogenesis,patient_balanced_mean,6,1078,0.7383729578595216,0.7169420865793299,0.5985185216023249,0.5479137377417618,0.6541884744554776,0.021430871280191804,0.015569203717550018,0.36752587925506147,0.007593059456919529,0.03504101512392406,0.32489180467421774,0.3675258792550613,1.5265566588595902e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,Apoptosis,patient_balanced_mean,6,1078,0.5022959704064177,0.4442736021105598,0.5990049695336489,0.2056697771331455,0.41679939752524003,0.058022368295858044,0.06895919216290614,0.36231712912217623,0.0036508616372030595,0.07122199245969539,0.2874442750252776,0.36231712912217606,1.7578531223231644e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,Coagulation,patient_balanced_mean,6,1078,0.6793927154855263,0.635045849221555,0.6777947880728865,0.46175810567255704,0.6542823895557698,0.044346866263971246,0.013201290885699582,0.4734314476776397,0.0124595493060212,0.07927492373916321,0.3816969746324555,0.47343144767763995,-2.821816854255606e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,Complement,patient_balanced_mean,6,1078,0.7197479541266203,0.6771916647702594,0.640274443565031,0.5153324162567589,0.6821430184401346,0.04255628935636089,0.012786361244359465,0.42513671869186925,0.011845918012453384,0.06127785461205293,0.35201294606736266,0.4251367186918689,2.544261098099317e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,DNA_Damage_Response,patient_balanced_mean,6,1078,0.542555003376562,0.48323636537450027,0.6741528861134176,0.3233640469332808,0.5066013173654562,0.05931863800206181,0.020871784976914224,0.45924891875908996,0.0037008387738551307,0.1124651000701054,0.34308297991512937,0.4592489187590898,7.401486830834377e-17
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,E2F_Targets,patient_balanced_mean,6,1078,0.7253967070896751,0.6971538163845628,0.5677889840123459,0.5225286778694511,0.7080143981581127,0.028242890705112284,0.010796776119485374,0.3282568482577221,0.0063895623810120905,0.0360681998992925,0.28579908597741754,0.3282568482577221,2.312964634635743e-17
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,ECM_Organization,patient_balanced_mean,6,1078,0.8609116996220169,0.849714953739004,0.406086599210212,0.7381671814886342,0.8078363226862882,0.011196745883012746,0.007218162643826742,0.1756306490375077,0.003582477376414742,0.01212360061085893,0.15992457105023428,0.17563064903750794,-2.3360942809821e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,Fibrosis,patient_balanced_mean,6,1078,0.8391583036496958,0.8245544710217539,0.46367681933115507,0.7032435201874755,0.8032637345673477,0.014603832627941904,0.0056611040099975125,0.2293808932087691,0.0024891145031135675,0.019638302390918152,0.20725347631473734,0.22938089320876906,2.7755575615628914e-17
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,G2M_Checkpoint,patient_balanced_mean,6,1078,0.6975522322252269,0.6665921098367115,0.5889886372848396,0.48200508248242685,0.6437228149527091,0.03096012238851542,0.017385522911977314,0.3571448364075865,0.005390503647220281,0.03861199143802461,0.3131423413223416,0.3571448364075865,-1.850371707708594e-17
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,Glycolysis,patient_balanced_mean,6,1078,0.7263132454376291,0.6976787460332815,0.5279011967377577,0.5041111258405941,0.6923417153353505,0.028634499404347664,0.03233816402367481,0.280398055195154,0.003044671996776424,0.037391282121183325,0.23996210107719385,0.28039805519515365,3.3769283665681843e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,IL6_JAK_STAT3,patient_balanced_mean,6,1078,0.6838888678814139,0.6492426890368986,0.5082654410687253,0.4085136131719313,0.6192757550788076,0.03464617884451529,0.07440998721158605,0.2610798922125771,0.005205200447980128,0.03275017601250737,0.2231245157520898,0.26107989221257727,-2.0354088784794536e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,Inflammatory_Response,patient_balanced_mean,6,1078,0.6495822847960758,0.6169722907866415,0.6160805951185104,0.43369889678770984,0.604519429386405,0.03260999400943424,0.03253990752032022,0.3871520785244226,0.004069491234144296,0.06030698943692773,0.32277559785335047,0.38715207852442246,8.326672684688674e-17
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,Interferon_Alpha,patient_balanced_mean,6,1078,0.5795525512677165,0.5482075871456175,0.5548479431938822,0.2743580056595243,0.5019029488531842,0.031344964122098945,0.08086537478343271,0.31306938368047366,0.008074186417426509,0.03602497375133997,0.26897022351170724,0.3130693836804737,-7.401486830834377e-17
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,MYC_Targets,patient_balanced_mean,6,1078,0.8140817463838296,0.8022240576656507,0.42323462277086593,0.6240888130416097,0.7593556037721695,0.011857688718178735,0.04637371627415394,0.18284348202045644,0.0027588331991084277,0.01212795452905866,0.16795669429228946,0.18284348202045655,-9.483155002006545e-17
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,Mitotic_Spindle,patient_balanced_mean,6,1078,0.6711361907759654,0.6365304072583432,0.6101441870892829,0.454583425416865,0.6419769652130776,0.03460578351762216,0.012693284104518874,0.3803244958721992,0.0032207691564320163,0.05076333719318062,0.3263403895225867,0.38032449587219935,-1.7578531223231644e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,Oxidative_Phosphorylation,patient_balanced_mean,6,1078,0.8224654511443331,0.8085291394748753,0.42694588584501814,0.6709445526524433,0.7688430711463937,0.01393631166945782,0.006824540014911155,0.18458647508879397,0.0015768225784832518,0.015536003250964053,0.16747364925934674,0.18458647508879408,-1.1102230246251565e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,P53_Pathway,patient_balanced_mean,6,1078,0.5923145675885151,0.5434198492747538,0.6222997607627232,0.3125017042516542,0.5413772597073195,0.04889471831376124,0.044103536017984,0.39291502247253174,0.01024997759554258,0.06176275937966353,0.3209022854973257,0.3929150224725318,-5.551115123125783e-17
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,Reactive_Oxygen_Species,patient_balanced_mean,6,1078,0.4661904776543067,0.39569477551380783,0.7372465931168425,0.20587625163884513,0.43553823443224765,0.0704957021404989,0.02441643033792634,0.5505554473477697,0.005259113005912092,0.14483316434052382,0.40046317000133375,0.5505554473477695,5.551115123125783e-17
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,TNF_Signaling,patient_balanced_mean,6,1078,0.6263740510847415,0.5884968665281679,0.5665745512442195,0.3763914340485293,0.6057261521886431,0.03787718455657358,0.030830603210501278,0.32474397666981,0.005424711079789475,0.04435305025810651,0.27496621533191395,0.32474397666981,3.700743415417188e-17
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,Unfolded_Protein_Response,patient_balanced_mean,6,1078,0.6070101454098346,0.5583392452513279,0.5655737022751545,0.3017483709479757,0.5445177631431762,0.04867090015850661,0.08164880703094198,0.32506620829705957,0.007031147690775422,0.0571048823924111,0.26093017821387304,0.3250662082970595,0.0
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,Wound_Healing,patient_balanced_mean,6,1078,0.8014664542096668,0.7841176332772767,0.48773432341856315,0.6432023975459462,0.7690699973793819,0.017348820932389986,0.006874913698087968,0.24358089233870692,0.004055230789061112,0.01912913228417829,0.22039652926546757,0.24358089233870692,-5.551115123125783e-17
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,emt,patient_balanced_mean,6,1078,0.7101491021086955,0.68689501525221,0.5921500043410619,0.5013166073809359,0.6727559061605205,0.023254086856485518,0.012499446536674749,0.35488238757831375,0.00381452474935433,0.03439735130973378,0.3166705115192256,0.35488238757831364,9.251858538542972e-17
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,hypoxia,patient_balanced_mean,6,1078,0.6529409199249709,0.6077678628802748,0.620263835395228,0.41236676500735747,0.598977364907535,0.04517305704469612,0.0208030078822468,0.4022668815660671,0.0044392322390715095,0.07391081981921484,0.3239168295077806,0.402266881566067,1.7115938296304497e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,icp,patient_balanced_mean,6,1078,0.457289056443782,0.3885796602020423,0.8935894509435763,0.2042158392386114,0.48457849662621433,0.06870939624173966,0.025827909649140585,0.852935828777686,0.010084542620134094,0.2103380836921741,0.6325132024653781,0.8529358287776864,-1.0177044392397268e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,ifng,patient_balanced_mean,6,1078,0.43877279896048843,0.3838536301149374,0.7408481125153927,0.18937553453583753,0.393279207621803,0.05491916884555107,0.04243219667732792,0.5519916447246666,0.002117917806937359,0.12709497738193262,0.4227787495357966,0.5519916447246666,-6.47630097698008e-17
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,mTOR_Signaling,patient_balanced_mean,6,1078,0.6825015640941539,0.6455660520110148,0.566002411538432,0.46246169651310165,0.6493594682561618,0.036935512083139034,0.00894774474697102,0.322698424336146,0.0026936230619366438,0.046892558780635536,0.2731122424935739,0.3226984243361461,-7.401486830834377e-17
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,mhc,patient_balanced_mean,6,1078,0.42437612607434744,0.35868268833853795,0.5904195030534791,-6.435810783873291,0.29178519391050267,0.06569343773580943,6.655532673322555,0.4510043682091245,0.0023973157865322787,0.12161101114512925,0.326996041277463,0.45100436820912454,-9.251858538542972e-17
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,tgfb,patient_balanced_mean,6,1078,0.49625295536750835,0.43153548899620847,0.6568361893106615,0.27329188879024185,0.4871198682646776,0.06471746637129991,0.024626814889397625,0.4360351726005111,0.003918008024767209,0.11869072761226535,0.31342643696347844,0.436035172600511,7.401486830834377e-17
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,tls,patient_balanced_mean,6,1078,0.7344342138713359,0.698960955493357,0.5398408746931622,0.5414019184530391,0.7284880477814192,0.03547325837797891,0.010830625664353194,0.3076999353996066,0.004597481598546083,0.054337460173112945,0.24876499362794777,0.3076999353996067,-1.1564823173178715e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,toxic,patient_balanced_mean,6,1078,0.5708884875998039,0.5101823066953837,0.7594494546835514,0.3151861185469711,0.5972956289953469,0.060706180904420225,0.025060174245109756,0.663645647218681,0.010860260445807205,0.18575690219763794,0.46702848457523594,0.6636456472186811,1.3877787807814457e-17
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,Angiogenesis,patient_balanced_mean,1,1039,0.641452044306261,0.5260751750047329,0.8594596991075414,0.29393139226917187,0.49004925084873563,0.11537686930152813,0.1175293328755096,0.7386709743900256,0.12198154533077908,0.1583655963041766,0.45832383275506966,0.7386709743900253,3.3306690738754696e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,Apoptosis,patient_balanced_mean,1,1039,0.4276565375766062,0.33204003168356777,0.6251533009822847,0.08417631514725044,0.3101198008654044,0.09561650589303844,0.09871379898476076,0.390816649729047,0.03745527816729251,0.09336057433866493,0.2600007972230897,0.39081664972904717,-1.6653345369377348e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,Coagulation,patient_balanced_mean,1,1039,0.4247586317288695,0.38931997503252375,0.7184115738353171,0.11258465338253187,0.41478493703329167,0.03543865669634577,0.06783524184564951,0.5161151894205372,0.005616724991151439,0.06489607565283366,0.4456023887765522,0.5161151894205374,-1.1102230246251565e-16
