pathway,pcc,r2,mae,rank
MYC_Targets,0.696762169626277,0.4492608830769821,0.5875643046742464,1
Oxidative_Phosphorylation,0.6767204957553195,0.4057004958216739,0.6044248804040852,2
ECM_Organization,0.6676396875960592,0.32110661373366645,0.5378315250060678,3
Fibrosis,0.6304612060583085,0.295372862788004,0.5471243798705084,4
tls,0.6276461623184336,0.36432834716437745,0.44218165705723733,5
Glycolysis,0.581093561511655,0.28313703080466424,0.6714140935148377,6
IL6_JAK_STAT3,0.5640530334694622,0.3164807652194118,0.6413536478079661,7
Wound_Healing,0.5353802194917652,0.17529016315998258,0.6240487987370245,8
emt,0.5125606638578286,0.19879320784593468,0.5937782324969114,9
toxic,0.5066697256435737,0.2335256405530567,0.4969458502546705,10
E2F_Targets,0.5055133456106838,0.2517067153559931,0.5899610253374576,11
mTOR_Signaling,0.457580813825799,0.1935146734973423,0.6708380477240866,12
Angiogenesis,0.4503853324936685,0.16124586109797434,0.6383293516193635,13
G2M_Checkpoint,0.44116236338450004,0.1790481969094504,0.6077250861674651,14
hypoxia,0.4191135547250756,0.11626282870233184,0.7441439053518681,15
mhc,0.4173374998771045,0.16812398630800351,0.7750275207802185,16
Mitotic_Spindle,0.4167816494177337,0.15401930365496286,0.6256718243112881,17
P53_Pathway,0.39519527980570507,0.15590968505970437,0.6843810506718128,18
Coagulation,0.381956791659557,0.08571956901713773,0.7139429796296083,19
Complement,0.35359491337548576,0.09568224097658373,0.6390177961639172,20
Unfolded_Protein_Response,0.345601222860776,0.11445062245084481,0.7067602011951601,21
Inflammatory_Response,0.31380047086056173,0.05075553402898836,0.7706191528956347,22
DNA_Damage_Response,0.3098756458728664,0.09076009002621421,0.6367511414213118,23
Reactive_Oxygen_Species,0.2918493941047774,0.030815474850322766,0.7557567650030621,24
icp,0.28149550370888893,0.0652732930702592,0.47116521027331826,25
TNF_Signaling,0.24981493310896533,0.044206747785880185,0.7669083554732279,26
Apoptosis,0.2135502036616107,0.042352786228848416,0.6866929149440489,27
tgfb,0.1561350333353873,0.018545815783929998,0.6813851263500678,28
ifng,0.138002537403624,-0.04854352853078314,0.6888770889857272,29
Interferon_Alpha,0.04804567419068775,-0.2043554690990419,0.8439054302368059,30
