pathway,pcc,r2,mae,rank
MYC_Targets,0.6590550112626556,0.4179878428352928,0.6097859668729679,1
Oxidative_Phosphorylation,0.6549293481983095,0.4145808285075927,0.5967662507540904,2
ECM_Organization,0.6370336757915372,0.36810911572894034,0.5493635919769604,3
Fibrosis,0.6219960143143528,0.34815293651921664,0.543442240494855,4
tls,0.6059979985505409,0.27927724386808905,0.44849463917326177,5
IL6_JAK_STAT3,0.5519901207565155,0.3010622273357757,0.6593135339252015,6
Glycolysis,0.5264256507862279,0.2622714822588895,0.6751751465159717,7
toxic,0.5233436093660848,0.1991462881794248,0.5005325979004671,8
Wound_Healing,0.5115790245317453,0.23097852444367672,0.6058902983695225,9
E2F_Targets,0.49459036040754306,0.24415293947017436,0.5902318700952843,10
emt,0.4861700600811886,0.20085251923068637,0.6191100506246195,11
mTOR_Signaling,0.45344747878931013,0.20398673605603224,0.6581104010566942,12
mhc,0.43329472818201714,0.1847193441533247,0.7583970660973447,13
Angiogenesis,0.4323706568013211,0.15798434047583787,0.6470834390086403,14
P53_Pathway,0.40636045115946356,0.163768205266153,0.6781328495976245,15
G2M_Checkpoint,0.40504586984949215,0.16201470240579108,0.5895711290533484,16
Mitotic_Spindle,0.3962934081011357,0.15393091210492305,0.6003912703959999,17
hypoxia,0.39229757416077715,0.13779908535852314,0.7257103507811413,18
Unfolded_Protein_Response,0.38416218355489307,0.14000057086205053,0.6876633507535707,19
Complement,0.33851105567301837,0.08508107524363406,0.6461034261585273,20
DNA_Damage_Response,0.33592400122477933,0.08592251829243414,0.6172885350008147,21
icp,0.3059511030205512,0.050464340585257506,0.44555997610665377,22
Coagulation,0.2730763883656691,0.043196067218846945,0.7174389050126327,23
Reactive_Oxygen_Species,0.2618454475304904,0.0674737769584185,0.7349309288125933,24
Inflammatory_Response,0.25140961470723455,0.02648866245602277,0.7877446249782455,25
TNF_Signaling,0.22779325518263896,0.026327660003467757,0.7722470811026366,26
Apoptosis,0.22506713868422476,0.04657270298812466,0.6809094992860829,27
tgfb,0.17670822813361262,0.016389647544321262,0.6601338587959675,28
ifng,0.13264589585594988,-0.008190538383860524,0.6558702314539698,29
Interferon_Alpha,-0.00805069965142176,-0.21410873705440747,0.8456234570872431,30
