epoch,train_loss,train_mae,train_r2,train_pcc,val_loss,val_mae,val_r2,val_pcc,lr
1,0.4315100610256195,0.8165451884269714,-0.028408901765942574,0.0006547962010721387,0.42629486322402954,0.8056135177612305,-0.006772224325686693,0.018961653917319864,0.0001
2,0.4262562692165375,0.8069450855255127,-0.02129543572664261,0.012948952904553945,0.4227748215198517,0.796990156173706,-0.005347772501409054,0.04289426654988621,0.0001
3,0.4226650893688202,0.7998653650283813,-0.017322778701782227,0.028518481219819314,0.4206189811229706,0.7914271950721741,-0.004828065633773804,0.05787544957592133,0.0001
4,0.4203939735889435,0.795007586479187,-0.015987230464816093,0.03844098024277127,0.41847240924835205,0.7874710559844971,-0.0020931384060531855,0.07428872033035874,0.0001
5,0.4187527894973755,0.7916901707649231,-0.014709170907735825,0.04625851517903558,0.4159763753414154,0.78392094373703,0.0030485272873193026,0.09458532771708496,0.0001
6,0.41630247235298157,0.7879610061645508,-0.010240749455988407,0.06205875805083992,0.4130294919013977,0.7801427245140076,0.010459961369633675,0.12029663168035165,0.0001
7,0.4144984483718872,0.7855262756347656,-0.006067832466214895,0.07603364914220948,0.4095727801322937,0.7760006785392761,0.019921379163861275,0.1518855678927002,0.0001
8,0.41197118163108826,0.7824753522872925,0.0008367558475583792,0.09658292098187818,0.4056271016597748,0.7714560627937317,0.031151385977864265,0.187824375016874,0.0001
9,0.4092191755771637,0.7790048718452454,0.008363715372979641,0.11906219985881684,0.4012247323989868,0.7664235830307007,0.043732888996601105,0.22470665861444727,0.0001
10,0.4062192738056183,0.7754778265953064,0.01648302562534809,0.14278421086646215,0.39646774530410767,0.7609694004058838,0.05723296105861664,0.2584262990204784,0.0001
11,0.40298449993133545,0.7713441252708435,0.02524884231388569,0.1673936719427795,0.3915974497795105,0.7553644776344299,0.07092831283807755,0.2861890531992298,0.0001
12,0.3988092243671417,0.7665050625801086,0.03722788393497467,0.19877273351882,0.3868561089038849,0.7497638463973999,0.08402242511510849,0.3075012982639284,0.0001
13,0.3949439525604248,0.7618013620376587,0.04777148738503456,0.22378270769617126,0.38240429759025574,0.7443899512290955,0.09605919569730759,0.3238495084813,0.0001
14,0.3908756971359253,0.7567622661590576,0.05876579135656357,0.2479691584985929,0.37835749983787537,0.7393974661827087,0.106682687997818,0.33635031901582424,0.0001
15,0.38650333881378174,0.75129634141922,0.06996886432170868,0.2705447851736437,0.37468451261520386,0.7347313165664673,0.11604209244251251,0.346600876582218,0.0001
16,0.3832290768623352,0.7472642064094543,0.07925288379192352,0.28730923495681465,0.37148556113243103,0.7304326295852661,0.12393128871917725,0.3548016737307421,0.0001
17,0.37887653708457947,0.7415580749511719,0.08958642929792404,0.3047373170292385,0.3686680197715759,0.7264868021011353,0.13063225150108337,0.36190488538305243,0.0001
18,0.3746166229248047,0.7358527779579163,0.10005803406238556,0.3212021902007095,0.3661782741546631,0.7228101491928101,0.1363503336906433,0.36828074748472156,0.0001
19,0.3712761104106903,0.7314221858978271,0.10811867564916611,0.33300509181397847,0.36396026611328125,0.7192500233650208,0.141238272190094,0.3741617859118803,0.0001
20,0.367625892162323,0.7262635827064514,0.11700381338596344,0.3458092144164728,0.36182552576065063,0.7155977487564087,0.14574559032917023,0.380221767339441,0.0001
21,0.3643118739128113,0.721679151058197,0.12450401484966278,0.3564261653076614,0.359855055809021,0.7119890451431274,0.14984439313411713,0.38605324251332734,0.0001
22,0.3606582581996918,0.7160453200340271,0.132826030254364,0.3676921285288722,0.3578892648220062,0.7082277536392212,0.15388061106204987,0.39216621564470217,0.0001
23,0.35802358388900757,0.7122258543968201,0.13873352110385895,0.375718626712031,0.35596781969070435,0.7044719457626343,0.1578843891620636,0.39828464309685546,0.0001
24,0.3542589247226715,0.7067629098892212,0.14751876890659332,0.3874743600637328,0.35401472449302673,0.7006833553314209,0.16201098263263702,0.40460879840334674,0.0001
25,0.351134717464447,0.7021859288215637,0.15539783239364624,0.3975173484452943,0.3520680367946625,0.6970009207725525,0.16612333059310913,0.4109943101926384,0.0001
26,0.3485572338104248,0.698333740234375,0.16114768385887146,0.4050814283035657,0.35061678290367126,0.6940628290176392,0.1690814346075058,0.4159650168515919,0.0001
27,0.3453372120857239,0.693585991859436,0.16842858493328094,0.4140599317670974,0.3492390513420105,0.6913159489631653,0.1717671900987625,0.4209491053626639,0.0001
28,0.3432489335536957,0.689963161945343,0.17327767610549927,0.42024472657733525,0.34853312373161316,0.6896825432777405,0.17289654910564423,0.423911912475145,0.0001
29,0.34095194935798645,0.6871967315673828,0.17857713997364044,0.4267051676556916,0.3484155535697937,0.6889142990112305,0.17271699011325836,0.4248224969498717,0.0001
30,0.3396259546279907,0.6848664879798889,0.18133720755577087,0.4295276041387893,0.34789127111434937,0.6877358555793762,0.1728336662054062,0.4286358174925108,0.0001
31,0.3375369608402252,0.6816874146461487,0.1859891265630722,0.43629438769177586,0.3478919267654419,0.6871736645698547,0.17171119153499603,0.4314498549479923,0.0001
32,0.3351432681083679,0.6778604984283447,0.19160716235637665,0.44365226716118306,0.3478228449821472,0.6865978240966797,0.1714070439338684,0.4329022568610791,0.0001
33,0.3338268995285034,0.6760231852531433,0.19476395845413208,0.4469750218468488,0.34747079014778137,0.6856122612953186,0.17190976440906525,0.43483024591816144,0.0001
34,0.33319246768951416,0.6746934652328491,0.19591110944747925,0.44835916018388555,0.3473815321922302,0.6848666071891785,0.17106397449970245,0.43815698771569467,0.0001
35,0.3311103582382202,0.6714334487915039,0.20061537623405457,0.4546908225857593,0.3467289209365845,0.6835262775421143,0.17230892181396484,0.4405725525812519,0.0001
36,0.32875970005989075,0.6681377291679382,0.20671464502811432,0.4605936261206123,0.3464110791683197,0.6826038956642151,0.17262005805969238,0.44221698214136684,0.0001
37,0.3267650008201599,0.6648136973381042,0.211599662899971,0.4655304798010206,0.34723496437072754,0.6832136511802673,0.16931118071079254,0.4435432604288589,0.0001
38,0.3262428939342499,0.6640155911445618,0.2126593142747879,0.4675958685079249,0.3459246754646301,0.6815125346183777,0.17296002805233002,0.4445061971884689,0.0001
39,0.32516729831695557,0.662456750869751,0.2159811556339264,0.46934322139809853,0.3480131924152374,0.684008777141571,0.16636425256729126,0.44312700022740864,0.0001
40,0.32397326827049255,0.660847544670105,0.21877720952033997,0.47299831973724943,0.34727007150650024,0.6833069920539856,0.1685815453529358,0.4427526422686946,0.0001
41,0.32223886251449585,0.6581162214279175,0.222884401679039,0.47580032097263186,0.3487110733985901,0.6851473450660706,0.1643541306257248,0.44060608083733355,0.0001
42,0.3206635117530823,0.6565903425216675,0.22727379202842712,0.4804332905147921,0.34941476583480835,0.6861383318901062,0.16237904131412506,0.43917012906249164,0.0001
43,0.3195095658302307,0.654865026473999,0.23022031784057617,0.4834126567583382,0.34892311692237854,0.6857154965400696,0.16390644013881683,0.43933567057562883,0.0001
44,0.31865373253822327,0.6537305116653442,0.2326439470052719,0.4853848635594827,0.35031068325042725,0.6874186396598816,0.15980252623558044,0.4384486308452402,0.0001
45,0.317800372838974,0.6521881818771362,0.23457078635692596,0.4880167701120602,0.34949085116386414,0.6864214539527893,0.1622464805841446,0.43946809460257724,5e-05
46,0.31751951575279236,0.6518279910087585,0.23518358170986176,0.4882848751253886,0.34921684861183167,0.686064600944519,0.16307145357131958,0.4401802180650809,5e-05
47,0.3168255388736725,0.6509448885917664,0.2367796003818512,0.4898363811614713,0.34929579496383667,0.6861160397529602,0.1628527194261551,0.44070266018683996,5e-05
48,0.31524190306663513,0.6484565138816833,0.2407948076725006,0.4940487133618915,0.34958186745643616,0.6864050626754761,0.16203761100769043,0.44101918937331597,5e-05
49,0.3162088692188263,0.6496445536613464,0.2387898713350296,0.4924350271546737,0.3501173257827759,0.6870362162590027,0.16049329936504364,0.4411486476229769,5e-05
50,0.31475603580474854,0.6476563215255737,0.24186255037784576,0.49605309732193376,0.3487361967563629,0.6853498816490173,0.16462692618370056,0.4428350671168665,5e-05
51,0.31435731053352356,0.6467794179916382,0.24299027025699615,0.49686636197586637,0.3481326997280121,0.6846463084220886,0.16644571721553802,0.44365868711267414,2.5e-05
52,0.31359952688217163,0.6461114287376404,0.2450408935546875,0.4985342922133687,0.34788912534713745,0.6843833923339844,0.16717615723609924,0.4442577498760569,2.5e-05
53,0.3136281669139862,0.6457289457321167,0.24470411241054535,0.49849774624736254,0.34764745831489563,0.6841111779212952,0.16790872812271118,0.4448196015459041,2.5e-05
