pathway,pcc,r2,mae,rank
Oxidative_Phosphorylation,0.8128779892294775,0.6372735728472245,0.4279771965264151,1
ECM_Organization,0.7929040703642944,0.6272797373518549,0.4068858703483019,2
MYC_Targets,0.7798913948977712,0.6049980929341932,0.42389645616943394,3
Fibrosis,0.7166629837728835,0.5090757112220362,0.4467160922656604,4
Glycolysis,0.6770215624573346,0.4579171980777995,0.5245689934436604,5
IL6_JAK_STAT3,0.6709940356510964,0.4403498713597056,0.5852582274762265,6
emt,0.6496941487676252,0.4096866308247946,0.5211493566807547,7
Wound_Healing,0.6272499858405439,0.3791016740276826,0.4995336787849056,8
Coagulation,0.6257477348484167,0.3863937296066322,0.5245598421773584,9
E2F_Targets,0.5996359785918409,0.3430832208367738,0.4988936227950943,10
tls,0.5797348809669466,0.32801609824374633,0.36595861282679243,11
toxic,0.5783651520460484,0.33164453603486577,0.3458559374596226,12
hypoxia,0.5253350997322136,0.27460101628822353,0.6032227788097736,13
mhc,0.524183199495347,0.262516487988411,0.6488019370015095,14
Angiogenesis,0.48992511926752325,0.23335457042751717,0.6209958950056603,15
Inflammatory_Response,0.483781406391419,0.23366846165759259,0.6822963162222642,16
G2M_Checkpoint,0.46103597002851665,0.16292192508547543,0.5069469893633962,17
Complement,0.44261549775061576,0.191044130286657,0.5044654637735849,18
DNA_Damage_Response,0.43989598692943976,0.17904523119562032,0.5087845216701886,19
TNF_Signaling,0.4366892236976442,0.18545824471541594,0.7768149716652831,20
Interferon_Alpha,0.42329616958771604,0.17472224067964293,0.607441871254151,21
P53_Pathway,0.4067653854872086,0.15130468994446566,0.7179157110919057,22
Unfolded_Protein_Response,0.3999008282708207,0.15468396556817887,0.6340747225530189,23
mTOR_Signaling,0.35991938173237403,0.10619529954294915,0.6425594051996225,24
Reactive_Oxygen_Species,0.3412462336887443,0.09859981634793469,0.6841245513645283,25
Mitotic_Spindle,0.3356220695952936,0.06612860116925601,0.5916508519569811,26
tgfb,0.2975436591395638,0.04727745359933233,0.6366426734830188,27
ifng,0.22911613688335777,0.046354631179868044,0.5095903706636604,28
icp,0.22004490986354946,0.01763500563546927,0.41024426531758484,29
Apoptosis,0.1887063362974228,0.01902488475789288,0.6456443221567547,30
