pathway,pcc,r2,mae,rank
Oxidative_Phosphorylation,0.8145891920194505,0.652907652140323,0.41755646249849054,1
ECM_Organization,0.7865990719210743,0.6161177953476283,0.41758080781811324,2
MYC_Targets,0.7808844313303699,0.6070468135791435,0.41621145026301887,3
Fibrosis,0.708625750996168,0.4930721882108061,0.4563200300981132,4
IL6_JAK_STAT3,0.7072065017302306,0.4968927349429231,0.5326135300898114,5
Glycolysis,0.6803261968126392,0.46089562477214097,0.5231381250815095,6
Coagulation,0.6476846839629187,0.4080828040837483,0.5148291515045283,7
Wound_Healing,0.6293668305299474,0.37962645465162226,0.49093022694,8
emt,0.6283095037931431,0.3932091772480688,0.5404382539728302,9
E2F_Targets,0.5845681922470887,0.33346068577228405,0.5118211600815095,10
toxic,0.5786448691033407,0.31742745540695283,0.3324196640177358,11
tls,0.5542684304267735,0.30016629042471266,0.4016367782871698,12
hypoxia,0.5484370284078396,0.2991381318237587,0.5796089819543396,13
mhc,0.5056512215129995,0.2249686462705014,0.6416269276037736,14
Inflammatory_Response,0.48379605994991326,0.23048988179025798,0.6748950619547169,15
Angiogenesis,0.46773697062753766,0.21427984689125057,0.6259772924295849,16
G2M_Checkpoint,0.46415645405500705,0.19992709205804282,0.5150401238132075,17
TNF_Signaling,0.45257324712282704,0.1936178488650765,0.7503088001811322,18
Complement,0.43553605460129224,0.1538531793844934,0.5435250070492377,19
DNA_Damage_Response,0.4351359100403842,0.18397008537450676,0.5107833389485661,20
Interferon_Alpha,0.4307415235241678,0.17379464903050335,0.6324296216115094,21
Unfolded_Protein_Response,0.430138627872607,0.18073337113312538,0.630928901405849,22
P53_Pathway,0.4103277201972166,0.16094725495218565,0.7334047184392453,23
mTOR_Signaling,0.38712159289842446,0.1289941986747194,0.6230194082116981,24
Reactive_Oxygen_Species,0.36635175148915855,0.1329025765735461,0.6922792521528301,25
Mitotic_Spindle,0.3498799634862561,0.0928118881802662,0.5833850747301887,26
tgfb,0.26977099074213934,0.050371500992215656,0.6437188534498113,27
Apoptosis,0.255194318585943,0.058625329029451057,0.6355514558001509,28
icp,0.2467282313555449,0.0066946084175707465,0.3986432924867925,29
ifng,0.2121706854930606,0.03142041284665309,0.4967103588958491,30
