pathway,pcc,r2,mae,rank
Oxidative_Phosphorylation,0.7969516991524717,0.6136527839288811,0.44366876728150945,1
ECM_Organization,0.7961510078314208,0.6315628252314093,0.4063738249716981,2
MYC_Targets,0.7855034646657689,0.610307779568904,0.42439326017320755,3
Fibrosis,0.728530007085518,0.5274600594341309,0.44438701528377356,4
IL6_JAK_STAT3,0.7003065087536136,0.4894109780754371,0.5326756492701887,5
Glycolysis,0.6962687532996513,0.48190420451949,0.508284717549434,6
Coagulation,0.6483367129249297,0.41952297109122616,0.5246606346396226,7
emt,0.6332256829027603,0.39647292811837,0.5115760999411321,8
Wound_Healing,0.6234446661161398,0.3646099375146542,0.4989588881245283,9
E2F_Targets,0.5878179152731121,0.34405154196554255,0.5128745409596227,10
toxic,0.5694314730940411,0.3120563347000058,0.34066389083898113,11
tls,0.5586787237255421,0.30314087031319414,0.36818095921984906,12
hypoxia,0.5429647389863717,0.28971237699070196,0.5786403209256604,13
mhc,0.5224971556142801,0.24778777136569252,0.6423410064007548,14
TNF_Signaling,0.49991022112938105,0.22715591894394316,0.7222881782286792,15
Inflammatory_Response,0.49552545619490146,0.23740900294098455,0.6716135100581132,16
Angiogenesis,0.48772688961918126,0.22551161646084072,0.6340363980290566,17
G2M_Checkpoint,0.4787691572180024,0.1942654566870804,0.5037360146174339,18
DNA_Damage_Response,0.4549925328266971,0.20556953265558497,0.5123394343233962,19
Complement,0.44926236564519606,0.1834478858595976,0.5180125159487924,20
Interferon_Alpha,0.4161710529109319,0.16644320832569526,0.6207972519081132,21
Unfolded_Protein_Response,0.408460513989506,0.1618930112159278,0.6484976211975473,22
Reactive_Oxygen_Species,0.4004062842499207,0.1598806603638263,0.6760593987278491,23
mTOR_Signaling,0.3688736568525382,0.11462167509846144,0.6260269353422642,24
P53_Pathway,0.3531498585976641,0.10608886953139351,0.7431822113113208,25
Mitotic_Spindle,0.3360167829538475,0.0660624390134199,0.5990011488393585,26
ifng,0.295367293828063,0.08321617787962798,0.5066712128429435,27
tgfb,0.2906297663201063,0.06604336037112468,0.6506383859867925,28
Apoptosis,0.2742887407452422,0.06710179393992577,0.6418771807620377,29
icp,0.2400808636503707,0.011849942618678,0.4005004218299245,30
