pathway,pcc,r2,mae,rank
Oxidative_Phosphorylation,0.8107554695042214,0.6218884704817211,0.43671154200490564,1
ECM_Organization,0.8093933216852268,0.6526306449633439,0.3918891268188679,2
MYC_Targets,0.7739013423069206,0.5983408857702555,0.4331301389811321,3
Fibrosis,0.745880879969097,0.5555416491160899,0.4351652646879245,4
IL6_JAK_STAT3,0.6824149829727665,0.4575888095054511,0.5557685769011321,5
Glycolysis,0.6504916062542708,0.42147793209727114,0.552194333994717,6
Wound_Healing,0.645619118100237,0.41271240043003643,0.4857710510166037,7
Coagulation,0.6277484380708631,0.3927350795979532,0.5350650204645282,8
emt,0.6203249177578094,0.38138731296726924,0.5325853243056603,9
E2F_Targets,0.6076506266676776,0.36559886117704665,0.5000955557645284,10
tls,0.5867420748797157,0.33835310034199895,0.38026735644452836,11
toxic,0.5625120559264407,0.314700394415938,0.36179334657056605,12
hypoxia,0.5262005570352422,0.27666093246759516,0.6015068385498114,13
mhc,0.5097475669163524,0.25457730752161145,0.6747842571826416,14
Angiogenesis,0.49776682252490656,0.24764311492691582,0.6312826544316981,15
Inflammatory_Response,0.48346720315735986,0.22014598147517095,0.6719879200981133,16
Interferon_Alpha,0.47739523241410026,0.2260723578199323,0.5778267552496226,17
G2M_Checkpoint,0.4739591171137532,0.20031853647512343,0.4997430170245282,18
DNA_Damage_Response,0.46878183876979407,0.20969352028727606,0.49485234147471696,19
Complement,0.4467574268709568,0.18995530951526662,0.512202057722717,20
TNF_Signaling,0.4443120369074436,0.1682541463169952,0.7438581960467924,21
P53_Pathway,0.3745530224217412,0.11558591783350414,0.7270371688320756,22
Reactive_Oxygen_Species,0.3646225147459535,0.1272293957924866,0.6834423970581132,23
Unfolded_Protein_Response,0.3631076525124541,0.10164391804326223,0.6295940944302264,24
Mitotic_Spindle,0.33352541755611814,0.062093338783167584,0.5923845164286793,25
mTOR_Signaling,0.3295054948464782,0.09303318778694547,0.6470336547883019,26
ifng,0.3161417148061463,0.0769464790666522,0.4747157097822642,27
Apoptosis,0.27532300426042666,0.05944318542009053,0.6186892555665661,28
icp,0.24531699560625198,0.0454867726073489,0.4189318586184906,29
tgfb,0.2039553159679398,0.025597883497823992,0.6668745572177358,30
