pathway,pcc,r2,mae,rank
Oxidative_Phosphorylation,0.6908722202774299,0.4708794002989366,0.5616756693267797,1
MYC_Targets,0.6869771647614881,0.46367601141974746,0.5685402743599057,2
ECM_Organization,0.6825660158218745,0.37366700371492867,0.531777744269179,3
Fibrosis,0.6478196008793882,0.34106114490083084,0.5389055525706743,4
tls,0.605146507794903,0.3056369955780618,0.4370116401030245,5
IL6_JAK_STAT3,0.5696270580677513,0.3236265333130468,0.6391021092075941,6
Glycolysis,0.5544732140830242,0.27799471211114946,0.6619043472602674,7
Wound_Healing,0.5305559162930367,0.2261274589800074,0.6156858490892636,8
toxic,0.5190811453423814,0.20898904889763503,0.49835161845412423,9
emt,0.5184825056623662,0.199412069038148,0.6073452359691526,10
E2F_Targets,0.5068027483497032,0.24495807142648685,0.5723739509789793,11
Angiogenesis,0.47441476060637583,0.19939659877178206,0.6274622880094464,12
mTOR_Signaling,0.45854427864315533,0.2047104300019762,0.6358898477612956,13
mhc,0.43630318241827776,0.1744383604287676,0.7615424057291073,14
G2M_Checkpoint,0.4191510110850309,0.165960288845044,0.5735232785569265,15
Mitotic_Spindle,0.4140824329648498,0.16813586234917555,0.5904846487950848,16
hypoxia,0.40056266337193636,0.07839341251526943,0.7481751058946893,17
P53_Pathway,0.39949384269226973,0.15545774267636092,0.6698759155958973,18
Unfolded_Protein_Response,0.3797499179654918,0.14012824352800857,0.6843685863113258,19
Complement,0.354014094498944,0.07228528285281577,0.6470023121389077,20
Inflammatory_Response,0.3342512302720123,0.09341978086325542,0.7621894864683917,21
DNA_Damage_Response,0.3309065734344225,0.09870050346895942,0.6118962781653909,22
icp,0.3054596374970276,0.05531106215981074,0.4452250545575669,23
Reactive_Oxygen_Species,0.2807152794444539,0.07005066749316102,0.7283271805961582,24
TNF_Signaling,0.27352545687019203,0.061988227563185894,0.767050506546305,25
Coagulation,0.2645282184656439,0.05102642312206229,0.73592422146713,26
Apoptosis,0.2051117724876368,0.018535935925385272,0.675876113247981,27
tgfb,0.17160181521191417,0.009956768630806967,0.6647809425928313,28
ifng,0.1272863865912407,-0.029492393677989615,0.6649832103238004,29
Interferon_Alpha,0.03643141496408743,-0.20652286927326124,0.8557849695168173,30
